name,price,position,dob,nationality,height,foot,join_date,contract_expiration
Danilo,€25.00m,Defensive Midfield,"Apr 29, 2001 (21)",Brazil,"1,77m",left,"Jan 16, 2023","Jun 30, 2029"
Cheikhou Kouyaté,€3.00m,Defensive Midfield,"Dec 21, 1989 (33)",Senegal,"1,89m",right,"Aug 13, 2022","Jun 30, 2024"
Jack Colback,€800k,Defensive Midfield,"Oct 24, 1989 (33)",England,"1,77m",left,"Aug 11, 2020","Jun 30, 2023"
Orel Mangala,€12.00m,Central Midfield,"Mar 18, 1998 (25)",Belgium,"1,78m",right,"Jul 31, 2022","Jun 30, 2026"
Remo Freuler,€10.00m,Central Midfield,"Apr 15, 1992 (30)",Switzerland,"1,80m",right,"Aug 14, 2022","Jun 30, 2025"
Ryan Yates,€8.00m,Central Midfield,"Nov 21, 1997 (25)",England,"1,90m",right,"Jul 1, 2016","Jun 30, 2025"
Jonjo Shelvey,€7.00m,Central Midfield,"Feb 27, 1992 (31)",England,"1,84m",right,"Jan 31, 2023","Jun 30, 2025"
Harry Arter,€600k,Central Midfield,"Dec 28, 1989 (33)",Ireland,"1,77m",left,"Sep 22, 2020","Jun 30, 2023"
Cafú,€600k,Central Midfield,"Feb 26, 1993 (30)",Portugal,"1,85m",right,"Feb 2, 2021","Jun 30, 2023"
Morgan Gibbs-White,€30.00m,Attacking Midfield,"Jan 27, 2000 (23)",England,"1,78m",right,"Aug 19, 2022","Jun 30, 2027"
Jesse Lingard,€12.00m,Attacking Midfield,"Dec 15, 1992 (30)",England,"1,74m",right,"Jul 21, 2022","Jun 30, 2023"
Gustavo Scarpa,€12.00m,Attacking Midfield,"Jan 5, 1994 (29)",Brazil,"1,77m",left,"Jan 1, 2023","Jun 30, 2026"
André Ayew,€2.20m,Left Winger,"Dec 17, 1989 (33)",Ghana,"1,76m",left,"Feb 2, 2023","Jun 30, 2023"
Alex Mighten,€600k,Left Winger,"Apr 11, 2002 (20)",England,"1,71m",right,"Jul 1, 2020","Jun 30, 2025"
Brennan Johnson,€30.00m,Second Striker,"May 23, 2001 (21)",Wales,"1,79m",right,"Jul 1, 2019","Jun 30, 2026"
Taiwo Awoniyi,€20.00m,Centre-Forward,"Aug 12, 1997 (25)",Nigeria,"1,83m",right,"Jul 1, 2022","Jun 30, 2027"
Emmanuel Dennis,€10.00m,Centre-Forward,"Nov 15, 1997 (25)",Nigeria,"1,75m",right,"Aug 13, 2022","Jun 30, 2026"
Chris Wood,€10.00m,Centre-Forward,"Dec 7, 1991 (31)",New Zealand,"1,91m",right,"Jan 20, 2023","Jun 30, 2023"
Sam Surridge,€3.50m,Centre-Forward,"Jul 28, 1998 (24)",England,"1,90m",right,"Jan 31, 2022","Jun 30, 2024"
Lyle Taylor,€350k,Centre-Forward,"Mar 29, 1990 (33)",Montserrat,"1,88m",right,"Aug 15, 2020","Jun 30, 2023"
Alisson,€45.00m,Goalkeeper,"Oct 2, 1992 (30)",Brazil,"1,93m",right,"Jul 19, 2018","Jun 30, 2027"
Caoimhín Kelleher,€8.00m,Goalkeeper,"Nov 23, 1998 (24)",Ireland,"1,88m",right,"Jul 1, 2019","Jun 30, 2026"
Adrián,€1.00m,Goalkeeper,"Jan 3, 1987 (36)",Spain,"1,90m",right,"Aug 5, 2019","Jun 30, 2023"
Virgil van Dijk,€45.00m,Centre-Back,"Jul 8, 1991 (31)",Netherlands,"1,93m",right,"Jan 1, 2018","Jun 30, 2025"
Ibrahima Konaté,€35.00m,Centre-Back,"May 25, 1999 (23)",France,"1,94m",right,"Jul 1, 2021","Jun 30, 2026"
Joe Gomez,€30.00m,Centre-Back,"May 23, 1997 (25)",England,"1,88m",right,"Jul 1, 2015","Jun 30, 2027"
Joel Matip,€16.00m,Centre-Back,"Aug 8, 1991 (31)",Cameroon,"1,95m",right,"Jul 1, 2016","Jun 30, 2024"
Nathaniel Phillips,€6.00m,Centre-Back,"Mar 21, 1997 (26)",England,"1,90m",right,"Jul 1, 2019","Jun 30, 2025"
Rhys Williams,€3.00m,Centre-Back,"Feb 3, 2001 (22)",England,"1,95m",right,"Jul 1, 2020","Jun 30, 2026"
Andrew Robertson,€48.00m,Left-Back,"Mar 11, 1994 (29)",Scotland,"1,78m",left,"Jul 21, 2017","Jun 30, 2026"
Konstantinos Tsimikas,€18.00m,Left-Back,"May 12, 1996 (26)",Greece,"1,79m",left,"Aug 10, 2020","Jun 30, 2025"
Trent Alexander-Arnold,€65.00m,Right-Back,"Oct 7, 1998 (24)",England,"1,80m",right,"Jul 1, 2016","Jun 30, 2025"
Calvin Ramsay,€5.00m,Right-Back,"Jul 31, 2003 (19)",Scotland,"1,77m",right,"Jul 1, 2022","Jun 30, 2027"
Fabinho,€45.00m,Defensive Midfield,"Oct 23, 1993 (29)",Brazil,"1,88m",right,"Jul 1, 2018","Jun 30, 2026"
Stefan Bajcetic,€13.00m,Defensive Midfield,"Oct 22, 2004 (18)",Spain,"1,85m",right,"Jul 1, 2022","Jun 30, 2027"
Thiago,€18.00m,Central Midfield,"Apr 11, 1991 (31)",Spain,"1,74m",right,"Sep 18, 2020","Jun 30, 2024"
Naby Keïta,€17.00m,Central Midfield,"Feb 10, 1995 (28)",Guinea,"1,72m",right,"Jul 1, 2018","Jun 30, 2023"
Curtis Jones,€17.00m,Central Midfield,"Jan 30, 2001 (22)",England,"1,85m",right,"Jul 1, 2020","Jun 30, 2027"
Arthur Melo,€15.00m,Central Midfield,"Aug 12, 1996 (26)",Brazil,"1,72m",right,"Sep 1, 2022","Jun 30, 2023"
Jordan Henderson,€10.00m,Central Midfield,"Jun 17, 1990 (32)",England,"1,87m",right,"Jul 1, 2011","Jun 30, 2025"
Alex Oxlade-Chamberlain,€10.00m,Central Midfield,"Aug 15, 1993 (29)",England,"1,75m",right,"Aug 31, 2017","Jun 30, 2023"
James Milner,€2.00m,Central Midfield,"Jan 4, 1986 (37)",England,"1,75m",right,"Jul 1, 2015","Jun 30, 2023"
Harvey Elliott,€35.00m,Attacking Midfield,"Apr 4, 2003 (19)",England,"1,70m",left,"Jul 1, 2021","Jun 30, 2027"
Fábio Carvalho,€20.00m,Attacking Midfield,"Aug 30, 2002 (20)",Portugal,"1,70m",right,"Jul 1, 2022","Jun 30, 2027"
Luis Díaz,€75.00m,Left Winger,"Jan 13, 1997 (26)",Colombia,"1,80m",right,"Jan 30, 2022","Jun 30, 2027"
Cody Gakpo,€60.00m,Left Winger,"May 7, 1999 (23)",Netherlands,"1,93m",right,"Jan 1, 2023","Jun 30, 2028"
Diogo Jota,€55.00m,Left Winger,"Dec 4, 1996 (26)",Portugal,"1,78m",right,"Sep 19, 2020","Jun 30, 2027"
Mohamed Salah,€70.00m,Right Winger,"Jun 15, 1992 (30)",Egypt,"1,75m",left,"Jul 1, 2017","Jun 30, 2025"
Darwin Núñez,€70.00m,Centre-Forward,"Jun 24, 1999 (23)",Uruguay,"1,87m",right,"Jul 1, 2022","Jun 30, 2028"
Roberto Firmino,€22.00m,Centre-Forward,"Oct 2, 1991 (31)",Brazil,"1,81m",right,"Jul 1, 2015","Jun 30, 2023"
Danny Ward,€8.00m,Goalkeeper,"Jun 22, 1993 (29)",Wales,"1,91m",right,"Jul 20, 2018","Jun 30, 2025"
Daniel Iversen,€2.00m,Goalkeeper,"Jul 19, 1997 (25)",Denmark,"1,91m",,"Jul 1, 2020","Jun 30, 2025"
Alex Smithies,€600k,Goalkeeper,"Mar 5, 1990 (33)",England,"1,89m",right,"Aug 12, 2022","Jun 30, 2024"
Wout Faes,€20.00m,Centre-Back,"Apr 3, 1998 (25)",Belgium,"1,87m",right,"Sep 1, 2022","Jun 30, 2027"
Caglar Söyüncü,€15.00m,Centre-Back,"May 23, 1996 (26)",Turkey,"1,87m",right,"Aug 9, 2018","Jun 30, 2023"
Harry Souttar,€15.00m,Centre-Back,"Oct 22, 1998 (24)",Australia,"1,98m",right,"Jan 31, 2023","Jun 30, 2028"
Daniel Amartey,€15.00m,Centre-Back,"Dec 21, 1994 (28)",Ghana,"1,86m",right,"Jan 22, 2016","Jun 30, 2023"
Jannik Vestergaard,€5.00m,Centre-Back,"Aug 3, 1992 (30)",Denmark,"1,99m",both,"Aug 13, 2021","Jun 30, 2024"
Jonny Evans,€3.00m,Centre-Back,"Jan 3, 1988 (35)",Northern Ireland,"1,88m",both,"Jul 1, 2018","Jun 30, 2023"
Victor Kristiansen,€12.00m,Left-Back,"Dec 16, 2002 (20)",Denmark,"1,81m",left,"Jan 20, 2023","Jun 30, 2028"
Luke Thomas,€10.00m,Left-Back,"Jun 10, 2001 (21)",England,"1,81m",left,"Jul 1, 2020","Jun 30, 2024"
Ryan Bertrand,€1.00m,Left-Back,"Aug 5, 1989 (33)",England,"1,79m",left,"Jul 15, 2021","Jun 30, 2023"
Timothy Castagne,€28.00m,Right-Back,"Dec 5, 1995 (27)",Belgium,"1,85m",right,"Sep 3, 2020","Jun 30, 2025"
James Justin,€25.00m,Right-Back,"Feb 23, 1998 (25)",England,"1,83m",right,"Jul 1, 2019","Jun 30, 2026"
Ricardo Pereira,€12.00m,Right-Back,"Oct 6, 1993 (29)",Portugal,"1,75m",right,"Jul 1, 2018","Jun 30, 2026"
Wilfred Ndidi,€32.00m,Defensive Midfield,"Dec 16, 1996 (26)",Nigeria,"1,83m",right,"Jan 3, 2017","Jun 30, 2024"
Boubakary Soumaré,€20.00m,Defensive Midfield,"Feb 27, 1999 (24)",France,"1,88m",right,"Jul 2, 2021","Jun 30, 2026"
Nampalys Mendy,€3.50m,Defensive Midfield,"Jun 23, 1992 (30)",Senegal,"1,67m",right,"Jul 3, 2016","Jun 30, 2023"
Youri Tielemans,€30.00m,Central Midfield,"May 7, 1997 (25)",Belgium,"1,76m",right,"Jul 8, 2019","Jun 30, 2023"
Kiernan Dewsbury-Hall,€25.00m,Central Midfield,"Sep 6, 1998 (24)",England,"1,78m",left,"Jul 1, 2021","Jun 30, 2027"
Dennis Praet,€8.00m,Central Midfield,"May 14, 1994 (28)",Belgium,"1,81m",right,"Aug 8, 2019","Jun 30, 2024"
James Maddison,€55.00m,Attacking Midfield,"Nov 23, 1996 (26)",England,"1,75m",right,"Jul 1, 2018","Jun 30, 2024"
Harvey Barnes,€32.00m,Left Winger,"Dec 9, 1997 (25)",England,"1,82m",right,"Jul 1, 2018","Jun 30, 2025"
Tetê,€25.00m,Right Winger,"Feb 15, 2000 (23)",Brazil,"1,75m",left,"Jan 29, 2023","Jun 30, 2023"
Patson Daka,€20.00m,Centre-Forward,"Oct 9, 1998 (24)",Zambia,"1,83m",right,"Jul 1, 2021","Jun 30, 2026"
Kelechi Iheanacho,€17.00m,Centre-Forward,"Oct 3, 1996 (26)",Nigeria,"1,85m",left,"Aug 3, 2017","Jun 30, 2024"
Jamie Vardy,€4.00m,Centre-Forward,"Jan 11, 1987 (36)",England,"1,79m",right,"Jul 1, 2012","Jun 30, 2024"
Gavin Bazunu,€18.00m,Goalkeeper,"Feb 20, 2002 (21)",Ireland,"1,88m",right,"Jul 1, 2022","Jun 30, 2027"
Alex McCarthy,€2.00m,Goalkeeper,"Dec 3, 1989 (33)",England,"1,93m",right,"Aug 1, 2016","Jun 30, 2025"
Willy Caballero,€200k,Goalkeeper,"Sep 28, 1981 (41)",Argentina,"1,86m",right,"Dec 6, 2021","Jun 30, 2023"
Armel Bella-Kotchap,€20.00m,Centre-Back,"Dec 11, 2001 (21)",Germany,"1,90m",right,"Jul 1, 2022","Jun 30, 2026"
Mohammed Salisu,€18.00m,Centre-Back,"Apr 17, 1999 (23)",Ghana,"1,88m",left,"Aug 12, 2020","Jun 30, 2024"
Duje Caleta-Car,€14.00m,Centre-Back,"Sep 17, 1996 (26)",Croatia,"1,92m",right,"Sep 1, 2022","Jun 30, 2026"
Jan Bednarek,€14.00m,Centre-Back,"Apr 12, 1996 (26)",Poland,"1,89m",right,"Jul 1, 2017","Jun 30, 2025"
Lyanco,€4.00m,Centre-Back,"Feb 1, 1997 (26)",Brazil,"1,87m",right,"Aug 25, 2021","Jun 30, 2025"
Romain Perraud,€12.00m,Left-Back,"Sep 22, 1997 (25)",France,"1,73m",left,"Jul 2, 2021","Jun 30, 2025"
Juan Larios,€7.00m,Left-Back,"Jan 12, 2004 (19)",Spain,"1,70m",left,"Sep 1, 2022","Jun 30, 2027"
Kyle Walker-Peters,€25.00m,Right-Back,"Apr 13, 1997 (25)",England,"1,73m",right,"Aug 11, 2020","Jun 30, 2025"
Tino Livramento,€25.00m,Right-Back,"Nov 12, 2002 (20)",England,"1,73m",right,"Aug 2, 2021","Jun 30, 2026"
James Bree,€3.00m,Right-Back,"Dec 11, 1997 (25)",England,"1,78m",right,"Jan 26, 2023","Jun 30, 2026"
Roméo Lavia,€25.00m,Defensive Midfield,"Jan 6, 2004 (19)",Belgium,"1,81m",right,"Jul 6, 2022","Jun 30, 2027"
Ibrahima Diallo,€8.00m,Defensive Midfield,"Mar 8, 1999 (24)",France,"1,79m",right,"Oct 4, 2020","Jun 30, 2024"
James Ward-Prowse,€38.00m,Central Midfield,"Nov 1, 1994 (28)",England,"1,77m",right,"Jul 1, 2012","Jun 30, 2026"
Carlos Alcaraz,€12.00m,Central Midfield,"Nov 30, 2002 (20)",Argentina,"1,83m",right,"Jan 11, 2023","Jun 30, 2027"
Stuart Armstrong,€6.00m,Central Midfield,"Mar 30, 1992 (31)",Scotland,"1,83m",right,"Jul 1, 2018","Jun 30, 2024"
Ainsley Maitland-Niles,€8.00m,Right Midfield,"Aug 29, 1997 (25)",England,"1,80m",right,"Sep 1, 2022","May 31, 2023"
Joe Aribo,€15.00m,Attacking Midfield,"Jul 21, 1996 (26)",Nigeria,"1,83m",left,"Jul 9, 2022","Jun 30, 2026"
Kamaldeen Sulemana,€22.00m,Left Winger,"Feb 15, 2002 (21)",Ghana,"1,75m",right,"Jan 31, 2023","Jun 30, 2027"
Mohamed Elyounoussi,€12.00m,Left Winger,"Aug 4, 1994 (28)",Norway,"1,78m",right,"Jul 1, 2018","Jun 30, 2023"
Moussa Djenepo,€10.00m,Left Winger,"Jun 15, 1998 (24)",Mali,"1,77m",right,"Jul 1, 2019","Jun 30, 2025"
Mislav Orsic,€7.00m,Left Winger,"Dec 29, 1992 (30)",Croatia,"1,79m",right,"Jan 6, 2023","Jun 30, 2025"
Samuel Edozie,€7.00m,Left Winger,"Jan 28, 2003 (20)",England,"1,81m",right,"Sep 1, 2022","Jun 30, 2027"
Theo Walcott,€1.80m,Right Winger,"Mar 16, 1989 (34)",England,"1,75m",both,"Jul 1, 2021","Jun 30, 2023"
Ché Adams,€22.00m,Centre-Forward,"Jul 13, 1996 (26)",Scotland,"1,79m",right,"Jul 1, 2019","Jun 30, 2024"
Paul Onuachu,€17.00m,Centre-Forward,"May 28, 1994 (28)",Nigeria,"2,01m",right,"Jan 31, 2023","Jun 30, 2026"
Adam Armstrong,€12.00m,Centre-Forward,"Feb 10, 1997 (26)",England,"1,73m",right,"Aug 10, 2021","Jun 30, 2025"
Sékou Mara,€12.00m,Centre-Forward,"Jul 30, 2002 (20)",France,"1,83m",right,"Jul 25, 2022","Jun 30, 2026"
David de Gea,€15.00m,Goalkeeper,"Nov 7, 1990 (32)",Spain,"1,89m",right,"Jul 1, 2011","Jun 30, 2023"
Jack Butland,€1.50m,Goalkeeper,"Mar 10, 1993 (30)",England,"1,96m",right,"Jan 6, 2023","Jun 30, 2023"
Tom Heaton,€600k,Goalkeeper,"Apr 15, 1986 (36)",England,"1,88m",right,"Jul 2, 2021","Jun 30, 2023"
Lisandro Martínez,€50.00m,Centre-Back,"Jan 18, 1998 (25)",Argentina,"1,75m",left,"Jul 27, 2022","Jun 30, 2027"
Raphaël Varane,€40.00m,Centre-Back,"Apr 25, 1993 (29)",France,"1,91m",right,"Aug 14, 2021","Jun 30, 2025"
Harry Maguire,€25.00m,Centre-Back,"Mar 5, 1993 (30)",England,"1,94m",right,"Aug 5, 2019","Jun 30, 2025"
Victor Lindelöf,€15.00m,Centre-Back,"Jul 17, 1994 (28)",Sweden,"1,87m",right,"Jul 1, 2017","Jun 30, 2024"
Phil Jones,€2.00m,Centre-Back,"Feb 21, 1992 (31)",England,"1,85m",right,"Jul 1, 2011","Jun 30, 2023"
Teden Mengi,€2.00m,Centre-Back,"Apr 30, 2002 (20)",England,"1,86m",right,"Jul 1, 2020","Jun 30, 2024"
Luke Shaw,€35.00m,Left-Back,"Jul 12, 1995 (27)",England,"1,78m",left,"Jul 1, 2014","Jun 30, 2024"
Tyrell Malacia,€22.00m,Left-Back,"Aug 17, 1999 (23)",Netherlands,"1,69m",left,"Jul 5, 2022","Jun 30, 2026"
Brandon Williams,€10.00m,Left-Back,"Sep 3, 2000 (22)",England,"1,80m",right,"Jul 1, 2019","Jun 30, 2024"
Diogo Dalot,€35.00m,Right-Back,"Mar 18, 1999 (24)",Portugal,"1,83m",right,"Jul 1, 2018","Jun 30, 2024"
Aaron Wan-Bissaka,€22.00m,Right-Back,"Nov 26, 1997 (25)",England,"1,83m",right,"Jul 1, 2019","Jun 30, 2024"
Casemiro,€50.00m,Defensive Midfield,"Feb 23, 1992 (31)",Brazil,"1,85m",right,"Aug 22, 2022","Jun 30, 2026"
Scott McTominay,€25.00m,Defensive Midfield,"Dec 8, 1996 (26)",Scotland,"1,91m",right,"Jul 1, 2017","Jun 30, 2025"
Christian Eriksen,€25.00m,Central Midfield,"Feb 14, 1992 (31)",Denmark,"1,82m",right,"Jul 15, 2022","Jun 30, 2025"
Marcel Sabitzer,€20.00m,Central Midfield,"Mar 17, 1994 (29)",Austria,"1,77m",right,"Jan 31, 2023","Jun 30, 2023"
Fred,€20.00m,Central Midfield,"Mar 5, 1993 (30)",Brazil,"1,69m",left,"Jul 1, 2018","Jun 30, 2024"
Donny van de Beek,€17.00m,Central Midfield,"Apr 18, 1997 (25)",Netherlands,"1,84m",right,"Sep 2, 2020","Jun 30, 2025"
Zidane Iqbal,€800k,Central Midfield,"Apr 27, 2003 (19)",Iraq,"1,81m",right,"Jan 1, 2023","Jun 30, 2025"
Kobbie Mainoo,€800k,Central Midfield,"Apr 19, 2005 (17)",England,"1,75m",right,"Jan 1, 2023","Jun 30, 2027"
Bruno Fernandes,€75.00m,Attacking Midfield,"Sep 8, 1994 (28)",Portugal,"1,79m",right,"Jan 29, 2020","Jun 30, 2026"
Marcus Rashford,€80.00m,Left Winger,"Oct 31, 1997 (25)",England,"1,85m",right,"Jan 1, 2016","Jun 30, 2024"
Jadon Sancho,€55.00m,Left Winger,"Mar 25, 2000 (23)",England,"1,80m",right,"Jul 23, 2021","Jun 30, 2026"
Anthony Elanga,€25.00m,Left Winger,"Apr 27, 2002 (20)",Sweden,"1,78m",right,"Jan 1, 2022","Jun 30, 2026"
Alejandro Garnacho,€25.00m,Left Winger,"Jul 1, 2004 (18)",Argentina,"1,80m",right,"Jul 1, 2022","Jun 30, 2024"
Antony,€70.00m,Right Winger,"Feb 24, 2000 (23)",Brazil,"1,72m",left,"Aug 30, 2022","Jun 30, 2027"
Facundo Pellistri,€3.00m,Right Winger,"Dec 20, 2001 (21)",Uruguay,"1,74m",right,"Oct 5, 2020","Jun 30, 2025"
Mason Greenwood,-,Right Winger,"Oct 1, 2001 (21)",England,"1,81m",both,"Jul 1, 2019","Jun 30, 2025"
Anthony Martial,€15.00m,Centre-Forward,"Dec 5, 1995 (27)",France,"1,81m",right,"Sep 1, 2015","Jun 30, 2024"
Wout Weghorst,€14.00m,Centre-Forward,"Aug 7, 1992 (30)",Netherlands,"1,97m",right,"Jan 13, 2023","Jun 30, 2023"
