name,price,position,dob,nationality,height,foot,join_date,contract_expiration,minutes_played,matches_played,matches_started,tackles,tackles_won,defensive_third_tackles,midfield_tackles,attacking_third_tackles,shots_blocked,interceptions,clearances,errors_leading_to_goal,shot_creating_actions,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creation_actions,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,yellow_cards,red_cards,fouls,fouls_drawn,offsides,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,short_passes_completed,short_passes_attempted,medium_passes_completed,medium_passes_attempted,long_passes_completed,long_passes_attempted,assists,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_box,crosses_into_penalty_area,progressive_passes,touches_penalty_area_defending,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_penalty_area_attacking,attempted_take_ons,successful_take_ons,tackled_take_ons,carries,total_carrying_distance,progressive_carrying_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,carry_miscontrols,carry_dispossessions,goals,total_shots,shots_on_target,goals_per_shot,average_shot_distance,freekick_shots,penalty_kicks_converted,penalty_kicks_attempted,xG
Ibrahim Sangaré,€35.00m,Defensive Midfield,"Dec 2, 1997 (25)",Cote d'Ivoire,"1,91m",right,"Sep 28, 2020","Jun 30, 2027",1928.0,24,22,63.0,31.0,29.0,28.0,6.0,10.0,16.0,37.0,1.0,54.0,47.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.0,20.0,2.0,0.0,0.0,2.0,208.0,32.0,19.0,498.0,566.0,487.0,547.0,93.0,137.0,1.0,2.5,19.0,135.0,18.0,3.0,158.0,75.0,380.0,933.0,306.0,39.0,40.0,30.0,7.0,851.0,3965.0,1759.0,25.0,37.0,1.0,38.0,37.0,4.0,29.0,9.0,0.14,19.9,0.0,0.0,0.0,2.6
Joey Veerman,€14.00m,Central Midfield,"Nov 19, 1998 (24)",Netherlands,"1,85m",right,"Jan 4, 2022","Jun 30, 2026",1858.0,26,23,42.0,21.0,17.0,20.0,5.0,9.0,23.0,29.0,1.0,125.0,80.0,31.0,3.0,8.0,0.0,3.0,12.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,9.0,2.0,0.0,0.0,0.0,167.0,16.0,10.0,475.0,532.0,517.0,594.0,214.0,334.0,9.0,7.3,72.0,199.0,41.0,3.0,230.0,49.0,268.0,1013.0,488.0,34.0,29.0,21.0,6.0,1042.0,5028.0,2207.0,40.0,39.0,8.0,19.0,15.0,4.0,49.0,18.0,0.08,22.6,2.0,0.0,0.0,2.9
Érick Gutiérrez,€7.00m,Central Midfield,"Jun 15, 1995 (27)",Mexico,"1,76m",left,"Aug 30, 2018","Jun 30, 2025",1156.0,24,10,40.0,23.0,23.0,15.0,2.0,7.0,20.0,11.0,0.0,22.0,21.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,24.0,10.0,0.0,0.0,0.0,0.0,95.0,19.0,23.0,298.0,323.0,283.0,315.0,62.0,89.0,1.0,0.8,7.0,74.0,6.0,0.0,79.0,31.0,193.0,621.0,118.0,11.0,6.0,3.0,2.0,482.0,2148.0,840.0,10.0,11.0,0.0,12.0,6.0,1.0,13.0,3.0,0.08,16.8,0.0,0.0,0.0,0.9
Xavi Simons,€30.00m,Attacking Midfield,"Apr 21, 2003 (19)",Netherlands,"1,79m",right,"Jul 1, 2022","Jun 30, 2027",2208.0,27,27,38.0,18.0,11.0,14.0,13.0,4.0,7.0,10.0,0.0,137.0,98.0,1.0,14.0,13.0,10.0,1.0,27.0,15.0,1.0,2.0,5.0,3.0,1.0,0.0,0.0,22.0,58.0,3.0,2.0,0.0,0.0,121.0,35.0,30.0,374.0,435.0,246.0,300.0,55.0,74.0,6.0,4.9,49.0,61.0,46.0,4.0,120.0,9.0,117.0,548.0,654.0,112.0,114.0,58.0,39.0,791.0,6259.0,3507.0,118.0,85.0,39.0,100.0,49.0,13.0,71.0,31.0,0.18,17.0,0.0,0.0,0.0,9.9
Guus Til,€7.00m,Attacking Midfield,"Dec 22, 1997 (25)",Netherlands,"1,86m",right,"Jul 4, 2022","Jun 30, 2026",1299.0,23,13,31.0,20.0,11.0,18.0,2.0,2.0,10.0,13.0,0.0,44.0,39.0,0.0,0.0,4.0,1.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,21.0,14.0,0.0,1.0,1.0,0.0,65.0,18.0,23.0,189.0,226.0,100.0,122.0,11.0,26.0,1.0,2.2,19.0,28.0,13.0,4.0,49.0,15.0,83.0,287.0,246.0,80.0,20.0,6.0,12.0,333.0,1663.0,795.0,28.0,12.0,9.0,35.0,22.0,7.0,38.0,17.0,0.18,11.8,0.0,0.0,0.0,6.8
Ismael Saibari,€3.00m,Attacking Midfield,"Jan 28, 2001 (22)",Morocco,"1,85m",right,"Jul 1, 2022","Jun 30, 2025",407.0,15,5,15.0,7.0,7.0,7.0,1.0,0.0,6.0,3.0,0.0,26.0,19.0,0.0,2.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,36.0,1.0,4.0,105.0,121.0,50.0,56.0,10.0,14.0,2.0,1.4,11.0,12.0,16.0,2.0,28.0,4.0,42.0,108.0,144.0,36.0,18.0,7.0,8.0,192.0,1144.0,613.0,23.0,10.0,11.0,14.0,11.0,0.0,17.0,6.0,0.0,16.5,0.0,0.0,0.0,1.9
Thorgan Hazard,€9.00m,Left Winger,"Mar 29, 1993 (30)",Belgium,"1,75m",right,"Jan 31, 2023","Jun 30, 2023",107.0,4,1,5.0,2.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,37.0,41.0,11.0,12.0,1.0,3.0,0.0,0.4,5.0,5.0,1.0,0.0,3.0,4.0,16.0,27.0,39.0,3.0,3.0,2.0,0.0,47.0,229.0,140.0,4.0,1.0,0.0,1.0,5.0,1.0,3.0,1.0,0.33,17.6,0.0,0.0,0.0,0.2
Johan Bakayoko,€9.00m,Right Winger,"Apr 20, 2003 (19)",Belgium,"1,79m",left,"Jul 1, 2022","Jun 30, 2026",1066.0,17,12,26.0,14.0,5.0,14.0,7.0,0.0,7.0,6.0,0.0,53.0,43.0,0.0,5.0,4.0,0.0,1.0,11.0,8.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,15.0,5.0,2.0,0.0,0.0,0.0,64.0,10.0,12.0,285.0,318.0,90.0,124.0,6.0,22.0,3.0,3.7,17.0,16.0,25.0,8.0,34.0,9.0,69.0,217.0,421.0,67.0,58.0,34.0,21.0,460.0,3041.0,1825.0,70.0,35.0,35.0,32.0,23.0,5.0,38.0,17.0,0.13,18.3,0.0,0.0,0.0,3.3
Anwar El Ghazi,€8.00m,Right Winger,"May 3, 1995 (27)",Netherlands,"1,89m",right,"Aug 31, 2022","Jun 30, 2025",899.0,17,10,10.0,7.0,1.0,3.0,6.0,2.0,3.0,5.0,0.0,24.0,10.0,6.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,13.0,8.0,1.0,0.0,0.0,37.0,17.0,12.0,133.0,162.0,68.0,101.0,20.0,49.0,0.0,2.0,10.0,16.0,10.0,2.0,34.0,5.0,44.0,176.0,276.0,50.0,37.0,10.0,23.0,279.0,1723.0,825.0,26.0,20.0,12.0,29.0,10.0,7.0,28.0,12.0,0.25,16.5,4.0,0.0,0.0,3.1
Sávio,€6.00m,Right Winger,"Apr 10, 2004 (18)",Brazil,"1,76m",left,"Jul 22, 2022","Jun 30, 2023",100.0,6,0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,19.0,25.0,9.0,12.0,8.0,12.0,2.0,0.3,4.0,3.0,3.0,1.0,7.0,2.0,16.0,33.0,39.0,9.0,13.0,7.0,5.0,51.0,473.0,274.0,6.0,6.0,5.0,6.0,6.0,0.0,1.0,0.0,0.0,21.1,0.0,0.0,0.0,0.0
Fábio Silva,€13.00m,Centre-Forward,"Jul 19, 2002 (20)",Portugal,"1,85m",right,"Jan 25, 2023","Jun 30, 2023",401.0,8,4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,16.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,8.0,3.0,0.0,0.0,0.0,15.0,6.0,4.0,54.0,66.0,14.0,24.0,5.0,8.0,0.0,1.2,10.0,6.0,3.0,0.0,6.0,2.0,20.0,73.0,98.0,38.0,21.0,7.0,12.0,115.0,595.0,260.0,9.0,9.0,2.0,9.0,7.0,3.0,11.0,7.0,0.18,12.0,0.0,1.0,1.0,2.8
Luuk de Jong,€4.00m,Centre-Forward,"Aug 27, 1990 (32)",Netherlands,"1,88m",right,"Jul 2, 2022","Jun 30, 2025",1239.0,17,16,7.0,5.0,1.0,5.0,1.0,2.0,3.0,19.0,0.0,32.0,25.0,0.0,0.0,3.0,3.0,1.0,7.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,7.0,14.0,4.0,0.0,0.0,0.0,44.0,64.0,50.0,143.0,187.0,77.0,103.0,12.0,17.0,3.0,2.1,14.0,20.0,4.0,0.0,30.0,22.0,50.0,215.0,249.0,89.0,10.0,5.0,5.0,248.0,798.0,239.0,4.0,8.0,2.0,36.0,21.0,8.0,48.0,22.0,0.15,10.3,0.0,1.0,2.0,12.9
Vasilios Barkas,€3.00m,Goalkeeper,"May 30, 1994 (28)",Greece,"1,96m",left,"Jul 1, 2022","Jun 30, 2023",2340.0,26,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,32.0,8.0,0.0,120.0,120.0,298.0,302.0,216.0,434.0,0.0,0.1,0.0,17.0,0.0,0.0,0.0,794.0,895.0,10.0,0.0,0.0,0.0,0.0,0.0,497.0,3124.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Fabian de Keijzer,€800k,Goalkeeper,"May 10, 2000 (22)",Netherlands,"1,93m",right,"Jul 1, 2020","Jun 30, 2024",90.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,4.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,50.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Thijmen Nijhuis,€200k,Goalkeeper,"Jul 25, 1998 (24)",Netherlands,"1,97m",right,"Jul 1, 2019","Jun 30, 2023",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calvin Raatsie,€200k,Goalkeeper,"Feb 9, 2002 (21)",Netherlands,"1,88m",right,"Jul 1, 2022","Jun 30, 2025",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modibo Sagnan,€3.00m,Centre-Back,"Apr 14, 1999 (23)",France,"1,87m",left,"Jul 11, 2022","Jun 30, 2023",1792.0,22,22,41.0,20.0,31.0,8.0,2.0,14.0,23.0,103.0,1.0,12.0,10.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,97.0,49.0,39.0,230.0,254.0,486.0,552.0,101.0,166.0,0.0,0.3,0.0,40.0,1.0,0.0,39.0,200.0,696.0,544.0,24.0,11.0,5.0,3.0,2.0,654.0,3041.0,1524.0,10.0,6.0,1.0,13.0,3.0,1.0,7.0,1.0,0.14,14.9,0.0,0.0,0.0,0.6
Mike van der Hoorn,€1.50m,Centre-Back,"Oct 15, 1992 (30)",Netherlands,"1,90m",right,"Jul 1, 2022","Jun 30, 2024",1530.0,18,17,17.0,12.0,13.0,4.0,0.0,9.0,12.0,66.0,0.0,23.0,16.0,0.0,1.0,4.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,94.0,63.0,36.0,238.0,264.0,458.0,520.0,126.0,193.0,0.0,0.7,8.0,85.0,6.0,1.0,79.0,155.0,566.0,557.0,53.0,31.0,7.0,2.0,0.0,631.0,3025.0,1867.0,15.0,4.0,0.0,11.0,3.0,0.0,15.0,3.0,0.0,9.2,0.0,0.0,0.0,1.2
Tommy St. Jago,€800k,Centre-Back,"Jan 3, 2000 (23)",Netherlands,"1,86m",right,"Jul 1, 2020","Jun 30, 2024",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ramon Hendriks,€800k,Centre-Back,"Jul 18, 2001 (21)",Netherlands,"1,89m",left,"Jul 1, 2022","Jun 30, 2023",270.0,3,3,6.0,2.0,4.0,2.0,0.0,1.0,2.0,15.0,0.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,16.0,12.0,6.0,45.0,55.0,46.0,65.0,16.0,24.0,0.0,0.3,0.0,2.0,1.0,0.0,6.0,22.0,92.0,65.0,34.0,6.0,2.0,2.0,0.0,96.0,512.0,273.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0
Nick Viergever,€800k,Centre-Back,"Aug 3, 1989 (33)",Netherlands,"1,83m",left,"Jul 1, 2022","Jun 30, 2024",999.0,12,11,22.0,17.0,14.0,6.0,2.0,4.0,13.0,30.0,0.0,10.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,68.0,19.0,20.0,188.0,212.0,265.0,330.0,75.0,112.0,0.0,0.7,3.0,35.0,3.0,2.0,41.0,65.0,329.0,395.0,61.0,9.0,8.0,1.0,6.0,386.0,2353.0,1507.0,22.0,12.0,1.0,3.0,1.0,1.0,2.0,1.0,0.5,5.9,0.0,0.0,0.0,0.8
Mark van der Maarel,€400k,Centre-Back,"Aug 12, 1989 (33)",Netherlands,"1,77m",right,"Jul 1, 2009","Jun 30, 2023",1650.0,22,18,39.0,20.0,23.0,13.0,3.0,6.0,28.0,58.0,1.0,21.0,17.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,23.0,7.0,0.0,0.0,0.0,0.0,97.0,15.0,20.0,315.0,345.0,376.0,464.0,104.0,151.0,0.0,1.7,8.0,60.0,9.0,2.0,73.0,104.0,514.0,522.0,131.0,18.0,1.0,0.0,1.0,515.0,1984.0,880.0,5.0,4.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,11.3,0.0,0.0,0.0,0.5
Ruben Kluivert,€300k,Centre-Back,"May 21, 2001 (21)",Netherlands,"1,78m",right,"Jul 1, 2022","Jun 30, 2024",364.0,10,3,13.0,7.0,11.0,2.0,0.0,1.0,12.0,17.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,9.0,67.0,74.0,123.0,138.0,27.0,51.0,0.0,0.0,2.0,8.0,0.0,0.0,12.0,45.0,177.0,148.0,4.0,2.0,1.0,1.0,0.0,185.0,919.0,421.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,23.9,0.0,0.0,0.0,0.0
Django Warmerdam,€1.00m,Left-Back,"Sep 2, 1995 (27)",Netherlands,"1,80m",left,"Jul 1, 2020","Jun 30, 2023",253.0,6,2,8.0,5.0,5.0,3.0,0.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,21.0,2.0,6.0,55.0,61.0,40.0,52.0,10.0,20.0,0.0,0.1,0.0,6.0,1.0,1.0,6.0,16.0,68.0,86.0,25.0,1.0,2.0,0.0,2.0,68.0,361.0,152.0,3.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Sean Klaiber,€2.80m,Right-Back,"Jul 31, 1994 (28)",Suriname,"1,84m",right,"Aug 29, 2022","Jun 30, 2025",1650.0,21,18,54.0,39.0,30.0,19.0,5.0,9.0,29.0,35.0,1.0,40.0,36.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,22.0,4.0,1.0,0.0,0.0,0.0,179.0,23.0,16.0,461.0,527.0,352.0,457.0,79.0,169.0,1.0,2.4,16.0,85.0,29.0,9.0,114.0,76.0,464.0,639.0,353.0,32.0,31.0,14.0,15.0,666.0,3574.0,1704.0,32.0,25.0,3.0,36.0,11.0,1.0,18.0,4.0,0.06,21.4,0.0,0.0,0.0,1.0
Sean Klaiber,€2.80m,Right-Back,"Jul 31, 1994 (28)",Suriname,"1,84m",right,"Aug 29, 2022","Jun 30, 2025",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hidde ter Avest,€1.50m,Right-Back,"May 20, 1997 (25)",Netherlands,"1,82m",right,"Jan 13, 2021","Jun 30, 2024",775.0,16,9,20.0,12.0,8.0,8.0,4.0,2.0,16.0,35.0,0.0,19.0,14.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,48.0,14.0,8.0,228.0,258.0,139.0,194.0,23.0,56.0,0.0,0.6,6.0,29.0,8.0,6.0,39.0,51.0,197.0,251.0,194.0,13.0,8.0,3.0,5.0,235.0,976.0,568.0,15.0,8.0,4.0,1.0,2.0,0.0,4.0,3.0,0.0,15.8,0.0,0.0,0.0,0.1
Luuk Brouwers,€1.50m,Defensive Midfield,"May 3, 1998 (24)",Netherlands,"1,83m",right,"Jul 1, 2022","Jun 30, 2027",1382.0,21,15,30.0,18.0,10.0,15.0,5.0,6.0,20.0,25.0,0.0,30.0,28.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,13.0,1.0,0.0,0.0,0.0,102.0,16.0,21.0,249.0,288.0,280.0,309.0,81.0,101.0,1.0,1.5,10.0,77.0,11.0,4.0,82.0,40.0,210.0,528.0,144.0,15.0,10.0,2.0,4.0,399.0,2023.0,943.0,14.0,18.0,3.0,10.0,5.0,0.0,9.0,4.0,0.0,20.2,0.0,0.0,0.0,0.8
Jens Toornstra,€1.00m,Defensive Midfield,"Apr 4, 1989 (34)",Netherlands,"1,78m",right,"Aug 23, 2022","Jun 30, 2024",1733.0,21,21,32.0,20.0,11.0,12.0,9.0,4.0,25.0,18.0,1.0,68.0,41.0,23.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0,5.0,0.0,0.0,1.0,0.0,149.0,4.0,10.0,366.0,425.0,332.0,401.0,122.0,226.0,3.0,4.0,36.0,104.0,28.0,3.0,118.0,39.0,263.0,720.0,337.0,13.0,27.0,12.0,13.0,625.0,3088.0,1264.0,18.0,29.0,1.0,29.0,16.0,1.0,17.0,5.0,0.06,23.0,3.0,0.0,0.0,1.0
Jens Toornstra,€1.00m,Defensive Midfield,"Apr 4, 1989 (34)",Netherlands,"1,78m",right,"Aug 23, 2022","Jun 30, 2024",77.0,3,0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,16.0,17.0,22.0,26.0,3.0,7.0,1.0,0.3,2.0,3.0,2.0,0.0,7.0,1.0,10.0,32.0,20.0,2.0,2.0,0.0,2.0,40.0,180.0,73.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,18.9,0.0,0.0,0.0,0.3
Taylor Booth,€6.00m,Central Midfield,"May 31, 2001 (21)",United States,"1,74m",right,"Jul 1, 2022","Jun 30, 2025",1339.0,20,17,25.0,14.0,15.0,4.0,6.0,1.0,9.0,8.0,0.0,49.0,31.0,11.0,3.0,4.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,19.0,25.0,0.0,0.0,0.0,0.0,61.0,4.0,8.0,210.0,245.0,164.0,221.0,45.0,101.0,3.0,3.4,28.0,36.0,21.0,13.0,54.0,13.0,113.0,346.0,354.0,26.0,61.0,21.0,30.0,482.0,3361.0,1386.0,48.0,47.0,9.0,43.0,21.0,2.0,25.0,13.0,0.08,20.0,0.0,0.0,0.0,2.2
Can Bozdogan,€4.00m,Central Midfield,"Apr 5, 2001 (22)",Germany,"1,74m",left,"Jul 26, 2022","Jun 30, 2023",1185.0,18,12,29.0,17.0,9.0,15.0,5.0,0.0,13.0,20.0,0.0,31.0,18.0,9.0,1.0,3.0,0.0,0.0,6.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,22.0,20.0,0.0,0.0,0.0,0.0,89.0,9.0,4.0,215.0,251.0,196.0,233.0,54.0,114.0,4.0,2.6,16.0,48.0,5.0,0.0,50.0,25.0,155.0,444.0,240.0,18.0,48.0,22.0,16.0,400.0,2137.0,996.0,23.0,22.0,2.0,37.0,17.0,1.0,26.0,12.0,0.04,23.8,1.0,0.0,0.0,1.7
Rocco Robert Shein,€250k,Central Midfield,"Jul 14, 2003 (19)",Estonia,"1,85m",both,"Jul 1, 2022","Jun 30, 2025",83.0,4,0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,25.0,28.0,33.0,34.0,6.0,8.0,0.0,0.1,0.0,3.0,1.0,0.0,8.0,0.0,12.0,54.0,21.0,0.0,2.0,1.0,1.0,37.0,178.0,76.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,30.2,0.0,0.0,0.0,0.0
Bart Ramselaar,€3.80m,Attacking Midfield,"Jun 29, 1996 (26)",Netherlands,"1,78m",right,"Aug 24, 2019","Jun 30, 2025",118.0,5,1,3.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,28.0,32.0,12.0,14.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,40.0,19.0,2.0,7.0,3.0,2.0,48.0,237.0,82.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,22.3,0.0,0.0,0.0,0.1
Zakaria Labyad,€2.50m,Attacking Midfield,"Mar 9, 1993 (30)",Morocco,"1,75m",both,"Feb 20, 2023","Jun 30, 2024",179.0,3,3,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,24.0,29.0,17.0,22.0,1.0,5.0,0.0,0.3,3.0,4.0,2.0,0.0,4.0,1.0,6.0,41.0,34.0,4.0,0.0,0.0,0.0,41.0,76.0,34.0,1.0,2.0,0.0,5.0,2.0,0.0,3.0,2.0,0.0,20.7,1.0,0.0,0.0,0.2
Sander van de Streek,€1.40m,Attacking Midfield,"Mar 24, 1993 (30)",Netherlands,"1,80m",right,"Jul 1, 2017","Jun 30, 2023",1635.0,21,19,35.0,19.0,15.0,18.0,2.0,7.0,11.0,20.0,0.0,42.0,33.0,0.0,0.0,6.0,2.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,24.0,22.0,1.0,0.0,0.0,0.0,76.0,64.0,49.0,195.0,257.0,132.0,185.0,28.0,53.0,2.0,2.5,19.0,40.0,11.0,3.0,56.0,28.0,119.0,402.0,269.0,73.0,20.0,6.0,11.0,366.0,1490.0,614.0,22.0,14.0,8.0,31.0,16.0,7.0,41.0,19.0,0.17,13.0,0.0,0.0,0.0,4.9
Victor Jensen,€1.00m,Attacking Midfield,"Feb 8, 2000 (23)",Denmark,"1,75m",both,"Jan 31, 2023","Jun 30, 2026",228.0,6,2,9.0,3.0,5.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,19.0,2.0,2.0,59.0,71.0,33.0,38.0,5.0,11.0,1.0,0.1,1.0,6.0,1.0,0.0,8.0,4.0,26.0,90.0,50.0,10.0,6.0,3.0,2.0,87.0,406.0,168.0,3.0,4.0,0.0,6.0,4.0,1.0,4.0,1.0,0.25,14.1,0.0,0.0,0.0,0.3
Victor Jensen,€1.00m,Attacking Midfield,"Feb 8, 2000 (23)",Denmark,"1,75m",both,"Jan 31, 2023","Jun 30, 2026",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amin Younes,€1.50m,Left Winger,"Aug 6, 1993 (29)",Germany,"1,68m",right,"Aug 31, 2022","Jun 30, 2023",337.0,10,3,9.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,84.0,94.0,51.0,59.0,18.0,27.0,2.0,0.7,9.0,11.0,10.0,3.0,22.0,4.0,43.0,110.0,87.0,10.0,22.0,9.0,11.0,140.0,848.0,388.0,12.0,5.0,4.0,8.0,5.0,0.0,3.0,0.0,0.0,17.7,0.0,0.0,0.0,0.2
