name,price,position,dob,nationality,height,foot,join_date,contract_expiration,minutes_played,matches_played,matches_started,tackles,tackles_won,defensive_third_tackles,midfield_tackles,attacking_third_tackles,shots_blocked,interceptions,clearances,errors_leading_to_goal,shot_creating_actions,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creation_actions,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,yellow_cards,red_cards,fouls,fouls_drawn,offsides,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,short_passes_completed,short_passes_attempted,medium_passes_completed,medium_passes_attempted,long_passes_completed,long_passes_attempted,assists,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_box,crosses_into_penalty_area,progressive_passes,touches_penalty_area_defending,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_penalty_area_attacking,attempted_take_ons,successful_take_ons,tackled_take_ons,carries,total_carrying_distance,progressive_carrying_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,carry_miscontrols,carry_dispossessions,goals,total_shots,shots_on_target,goals_per_shot,average_shot_distance,freekick_shots,penalty_kicks_converted,penalty_kicks_attempted,xG
Filippo Bandinelli,€3.50m,Central Midfield,"Mar 29, 1995 (28)",Italy,"1,80m",left,"Jul 13, 2019","Jun 30, 2025",1819.0,27,22,45.0,29.0,16.0,21.0,8.0,5.0,10.0,31.0,0.0,51.0,43.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,41.0,35.0,0.0,0.0,0.0,0.0,101.0,7.0,16.0,306.0,354.0,236.0,294.0,47.0,104.0,0.0,2.1,26.0,49.0,30.0,19.0,81.0,46.0,243.0,519.0,318.0,24.0,36.0,13.0,18.0,600.0,3162.0,1392.0,30.0,35.0,5.0,34.0,24.0,2.0,20.0,6.0,0.1,22.5,0.0,0.0,0.0,1.6
Liam Henderson,€3.00m,Central Midfield,"Apr 25, 1996 (26)",Scotland,"1,83m",right,"Aug 11, 2021","Jun 30, 2025",783.0,18,9,9.0,8.0,4.0,4.0,1.0,2.0,8.0,8.0,0.0,27.0,24.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.0,7.0,2.0,0.0,0.0,0.0,42.0,4.0,7.0,137.0,157.0,150.0,167.0,22.0,47.0,1.0,0.8,14.0,21.0,9.0,8.0,28.0,14.0,103.0,269.0,93.0,12.0,5.0,0.0,5.0,282.0,1295.0,580.0,9.0,7.0,0.0,11.0,3.0,0.0,9.0,5.0,0.0,24.4,0.0,0.0,0.0,0.3
Nicolas Haas,€2.50m,Central Midfield,"Jan 23, 1996 (27)",Switzerland,"1,78m",right,"Jul 1, 2021","Jun 30, 2025",975.0,19,10,22.0,11.0,11.0,6.0,5.0,4.0,7.0,22.0,0.0,17.0,15.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,9.0,1.0,0.0,0.0,0.0,52.0,6.0,15.0,118.0,144.0,99.0,129.0,18.0,29.0,0.0,0.3,6.0,26.0,5.0,0.0,30.0,37.0,158.0,198.0,105.0,15.0,6.0,1.0,4.0,220.0,797.0,390.0,9.0,12.0,2.0,17.0,7.0,1.0,7.0,3.0,0.14,17.0,0.0,0.0,0.0,1.2
Alberto Grassi,€2.00m,Central Midfield,"Mar 7, 1995 (28)",Italy,"1,83m",right,"Aug 17, 2022","Jun 30, 2023",579.0,16,7,18.0,16.0,9.0,9.0,0.0,8.0,17.0,26.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,42.0,13.0,7.0,124.0,142.0,63.0,79.0,12.0,27.0,0.0,0.1,3.0,16.0,3.0,0.0,27.0,45.0,137.0,192.0,40.0,6.0,3.0,0.0,3.0,139.0,644.0,242.0,2.0,3.0,0.0,9.0,6.0,0.0,6.0,2.0,0.0,16.6,0.0,0.0,0.0,0.4
Jacopo Fazzini,€1.00m,Central Midfield,"Mar 16, 2003 (20)",Italy,"1,78m",right,"Jul 1, 2022","Jun 30, 2027",418.0,15,3,20.0,12.0,14.0,4.0,2.0,2.0,6.0,11.0,0.0,12.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,31.0,6.0,20.0,104.0,113.0,35.0,41.0,5.0,13.0,0.0,0.6,5.0,7.0,3.0,1.0,11.0,14.0,88.0,114.0,73.0,9.0,14.0,5.0,8.0,148.0,843.0,334.0,8.0,11.0,0.0,13.0,16.0,0.0,5.0,0.0,0.0,20.2,0.0,0.0,0.0,0.3
Tommaso Baldanzi,€10.00m,Attacking Midfield,"Mar 23, 2003 (20)",Italy,"1,70m",left,"Jul 1, 2021","Jun 30, 2027",1229.0,19,17,18.0,9.0,7.0,10.0,1.0,1.0,2.0,4.0,0.0,44.0,29.0,2.0,5.0,3.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,22.0,0.0,0.0,0.0,0.0,47.0,3.0,7.0,223.0,245.0,133.0,151.0,17.0,35.0,0.0,1.0,16.0,32.0,15.0,1.0,55.0,11.0,89.0,309.0,226.0,26.0,34.0,11.0,17.0,402.0,2460.0,1260.0,40.0,39.0,8.0,25.0,9.0,4.0,20.0,11.0,0.2,20.0,0.0,0.0,0.0,1.6
Nicolò Cambiaghi,€3.00m,Left Winger,"Dec 28, 2000 (22)",Italy,"1,73m",right,"Aug 4, 2022","Jun 30, 2023",597.0,18,4,15.0,11.0,7.0,4.0,4.0,1.0,4.0,5.0,0.0,27.0,15.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,26.0,1.0,0.0,0.0,0.0,31.0,3.0,10.0,104.0,118.0,42.0,57.0,10.0,14.0,1.0,0.8,6.0,12.0,7.0,1.0,27.0,8.0,45.0,107.0,175.0,34.0,24.0,10.0,9.0,220.0,1836.0,778.0,34.0,17.0,13.0,19.0,10.0,3.0,18.0,7.0,0.17,16.5,0.0,0.0,0.0,2.1
Marko Pjaca,€2.20m,Left Winger,"May 6, 1995 (27)",Croatia,"1,86m",right,"Sep 1, 2022","Jun 30, 2023",461.0,13,5,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,16.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,25.0,4.0,6.0,92.0,111.0,60.0,77.0,21.0,30.0,0.0,0.5,11.0,15.0,8.0,3.0,18.0,1.0,25.0,135.0,128.0,14.0,34.0,20.0,11.0,177.0,1123.0,566.0,19.0,7.0,8.0,13.0,15.0,0.0,14.0,2.0,0.0,18.9,0.0,0.0,0.0,0.6
Emanuel Vignato,€2.80m,Right Winger,"Aug 24, 2000 (22)",Italy,"1,75m",right,"Jan 31, 2023","Jun 30, 2023",242.0,8,2,4.0,4.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,40.0,48.0,29.0,34.0,5.0,8.0,1.0,0.6,3.0,9.0,2.0,1.0,9.0,0.0,23.0,57.0,37.0,2.0,2.0,1.0,0.0,76.0,374.0,119.0,3.0,3.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,0.1
Emanuel Vignato,€2.80m,Right Winger,"Aug 24, 2000 (22)",Italy,"1,75m",right,"Jan 31, 2023","Jun 30, 2023",24.0,3,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,12.0,6.0,7.0,1.0,1.0,0.0,0.2,1.0,0.0,1.0,0.0,4.0,0.0,6.0,8.0,13.0,2.0,0.0,0.0,0.0,16.0,129.0,24.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.5,19.7,0.0,0.0,0.0,0.2
Martín Satriano,€8.00m,Centre-Forward,"Feb 20, 2001 (22)",Uruguay,"1,87m",right,"Jul 4, 2022","Jun 30, 2023",1627.0,26,20,13.0,8.0,5.0,6.0,2.0,0.0,3.0,20.0,0.0,31.0,19.0,0.0,3.0,5.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,15.0,27.0,5.0,0.0,0.0,0.0,50.0,41.0,54.0,139.0,188.0,68.0,103.0,11.0,22.0,1.0,1.4,13.0,16.0,9.0,1.0,21.0,17.0,62.0,241.0,276.0,73.0,46.0,17.0,27.0,329.0,1740.0,713.0,28.0,21.0,12.0,48.0,43.0,2.0,36.0,10.0,0.06,15.7,0.0,0.0,0.0,3.6
Roberto Piccoli,€3.50m,Centre-Forward,"Jan 27, 2001 (22)",Italy,"1,90m",right,"Jan 31, 2023","Jun 30, 2024",205.0,6,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,9.0,10.0,20.0,27.0,7.0,11.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,7.0,32.0,41.0,10.0,12.0,5.0,6.0,44.0,237.0,52.0,2.0,0.0,0.0,7.0,4.0,0.0,5.0,2.0,0.0,13.4,0.0,0.0,0.0,0.5
Roberto Piccoli,€3.50m,Centre-Forward,"Jan 27, 2001 (22)",Italy,"1,90m",right,"Jan 31, 2023","Jun 30, 2024",192.0,7,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,4.0,3.0,13.0,8.0,12.0,3.0,6.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,8.0,16.0,31.0,11.0,3.0,1.0,2.0,36.0,197.0,70.0,2.0,3.0,1.0,7.0,4.0,0.0,4.0,2.0,0.0,12.7,0.0,0.0,0.0,0.4
Francesco Caputo,€1.50m,Centre-Forward,"Aug 6, 1987 (35)",Italy,"1,81m",right,"Jan 2, 2023","Jun 30, 2023",1043.0,13,12,2.0,2.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,21.0,18.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,19.0,12.0,0.0,0.0,0.0,26.0,8.0,17.0,110.0,141.0,34.0,42.0,0.0,2.0,4.0,1.0,15.0,6.0,2.0,0.0,13.0,7.0,24.0,135.0,155.0,66.0,10.0,1.0,7.0,192.0,781.0,272.0,10.0,4.0,4.0,30.0,16.0,2.0,26.0,10.0,0.04,13.7,0.0,1.0,1.0,3.9
Francesco Caputo,€1.50m,Centre-Forward,"Aug 6, 1987 (35)",Italy,"1,81m",right,"Jan 2, 2023","Jun 30, 2023",1094.0,15,13,3.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,23.0,17.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,11.0,0.0,0.0,0.0,18.0,6.0,21.0,96.0,130.0,43.0,60.0,8.0,10.0,0.0,0.6,9.0,11.0,4.0,0.0,11.0,4.0,11.0,126.0,172.0,49.0,9.0,3.0,5.0,181.0,696.0,192.0,6.0,4.0,7.0,21.0,14.0,1.0,19.0,5.0,0.05,14.8,0.0,0.0,0.0,1.9
Mattia Destro,€1.50m,Centre-Forward,"Mar 20, 1991 (32)",Italy,"1,82m",right,"Jul 1, 2022","Jun 30, 2023",456.0,10,6,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,9.0,4.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,3.0,7.0,0.0,1.0,0.0,6.0,6.0,16.0,23.0,32.0,5.0,15.0,2.0,4.0,0.0,0.2,4.0,1.0,1.0,0.0,2.0,5.0,8.0,49.0,55.0,24.0,7.0,3.0,4.0,66.0,253.0,96.0,4.0,1.0,3.0,12.0,5.0,1.0,18.0,6.0,0.06,15.1,0.0,0.0,0.0,1.2
Bartlomiej Dragowski,€4.50m,Goalkeeper,"Aug 19, 1997 (25)",Poland,"1,91m",right,"Aug 10, 2022","Jun 30, 2025",2226.0,26,26,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,3.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,35.0,6.0,1.0,157.0,158.0,235.0,239.0,180.0,451.0,0.0,0.1,0.0,15.0,2.0,0.0,0.0,773.0,930.0,5.0,0.0,0.0,0.0,0.0,0.0,544.0,2824.0,1759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Jeroen Zoet,€500k,Goalkeeper,"Jan 6, 1991 (32)",Netherlands,"1,89m",right,"Sep 8, 2020","Jun 30, 2024",154.0,3,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,8.0,11.0,12.0,15.0,45.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,59.0,67.0,1.0,0.0,0.0,1.0,1.0,0.0,47.0,304.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Petar Zovko,€100k,Goalkeeper,"Mar 25, 2002 (21)",Bosnia-Herzegovina,"1,92m",left,"Jul 12, 2021","Jun 30, 2024",74.0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,9.0,9.0,9.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,77.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Federico Marchetti,€50k,Goalkeeper,"Feb 7, 1983 (40)",Italy,"1,88m",left,"Jan 21, 2023","Jun 30, 2023",66.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,4.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Ethan Ampadu,€9.00m,Centre-Back,"Sep 14, 2000 (22)",Wales,"1,83m",right,"Sep 1, 2022","Jun 30, 2023",1900.0,22,22,52.0,29.0,23.0,24.0,5.0,14.0,27.0,64.0,0.0,30.0,26.0,0.0,0.0,2.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.0,16.0,1.0,0.0,1.0,0.0,146.0,50.0,32.0,331.0,387.0,416.0,477.0,101.0,191.0,1.0,0.8,9.0,88.0,11.0,4.0,99.0,141.0,595.0,638.0,117.0,14.0,8.0,5.0,1.0,692.0,4118.0,2079.0,19.0,13.0,0.0,12.0,5.0,0.0,14.0,5.0,0.0,17.2,0.0,0.0,0.0,1.0
Przemyslaw Wisniewski,€3.00m,Centre-Back,"Jul 27, 1998 (24)",Poland,"1,95m",right,"Jan 25, 2023","Jun 30, 2027",103.0,4,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,11.0,13.0,14.0,16.0,5.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,43.0,21.0,3.0,1.0,0.0,0.0,0.0,24.0,103.0,46.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,5.3,0.0,0.0,0.0,0.2
Mattia Caldara,€2.50m,Centre-Back,"May 5, 1994 (28)",Italy,"1,87m",right,"Jul 17, 2022","Jun 30, 2023",1252.0,19,13,23.0,14.0,10.0,11.0,2.0,16.0,16.0,88.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0,10.0,1.0,0.0,1.0,1.0,90.0,35.0,24.0,181.0,218.0,222.0,269.0,45.0,90.0,0.0,0.1,1.0,23.0,1.0,0.0,34.0,145.0,448.0,299.0,46.0,17.0,5.0,2.0,2.0,379.0,1884.0,830.0,5.0,4.0,0.0,9.0,4.0,0.0,11.0,4.0,0.0,10.5,0.0,0.0,0.0,0.8
Arkadiusz Reca,€3.00m,Left-Back,"Jun 17, 1995 (27)",Poland,"1,87m",left,"Jul 1, 2022","Jun 30, 2025",1610.0,21,19,35.0,21.0,19.0,9.0,7.0,3.0,21.0,43.0,0.0,38.0,30.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,26.0,9.0,2.0,0.0,1.0,0.0,90.0,10.0,11.0,291.0,358.0,222.0,293.0,65.0,147.0,1.0,1.4,15.0,53.0,22.0,17.0,58.0,74.0,342.0,457.0,290.0,27.0,46.0,14.0,26.0,538.0,3854.0,2304.0,64.0,42.0,7.0,28.0,8.0,1.0,15.0,6.0,0.07,23.7,0.0,0.0,0.0,0.7
João Moutinho,€1.50m,Left-Back,"Jan 12, 1998 (25)",Portugal,"1,83m",left,"Jan 2, 2023","Jun 30, 2026",58.0,4,0,7.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,18.0,20.0,9.0,12.0,1.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,11.0,20.0,20.0,0.0,0.0,0.0,0.0,18.0,55.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Emil Holm,€5.00m,Right-Back,"May 13, 2000 (22)",Sweden,"1,91m",right,"Aug 26, 2021","Jun 30, 2026",1393.0,20,17,26.0,15.0,13.0,8.0,5.0,6.0,9.0,41.0,0.0,36.0,24.0,5.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22.0,16.0,2.0,0.0,0.0,0.0,81.0,65.0,62.0,178.0,246.0,127.0,204.0,17.0,63.0,1.0,1.1,13.0,30.0,12.0,5.0,40.0,42.0,179.0,318.0,318.0,40.0,44.0,18.0,21.0,338.0,2509.0,1128.0,41.0,24.0,10.0,47.0,22.0,1.0,15.0,5.0,0.07,14.9,0.0,0.0,0.0,1.2
Kelvin Amian,€3.50m,Right-Back,"Feb 8, 1998 (25)",France,"1,80m",right,"Jul 22, 2021","Jun 30, 2026",1589.0,21,17,39.0,24.0,22.0,10.0,7.0,8.0,19.0,57.0,1.0,27.0,21.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,26.0,2.0,1.0,0.0,1.0,0.0,74.0,24.0,27.0,279.0,323.0,215.0,281.0,40.0,85.0,1.0,1.3,11.0,53.0,12.0,7.0,66.0,70.0,337.0,364.0,228.0,26.0,19.0,11.0,5.0,421.0,2363.0,1234.0,29.0,16.0,2.0,16.0,10.0,0.0,15.0,3.0,0.0,19.1,1.0,0.0,0.0,1.2
Salvatore Esposito,€3.50m,Defensive Midfield,"Oct 7, 2000 (22)",Italy,"1,78m",right,"Jan 6, 2023","Jun 30, 2023",216.0,5,2,3.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,72.0,82.0,41.0,52.0,7.0,17.0,0.0,0.1,1.0,15.0,1.0,0.0,11.0,3.0,39.0,107.0,30.0,1.0,6.0,2.0,0.0,93.0,372.0,168.0,1.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,33.2,1.0,0.0,0.0,0.0
Mehdi Bourabia,€1.30m,Defensive Midfield,"Aug 7, 1991 (31)",Morocco,"1,83m",right,"Jul 1, 2022","Jun 30, 2024",2178.0,28,27,35.0,16.0,12.0,18.0,5.0,12.0,26.0,43.0,0.0,62.0,47.0,6.0,4.0,2.0,1.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,28.0,16.0,1.0,0.0,0.0,0.0,168.0,16.0,24.0,411.0,482.0,320.0,389.0,57.0,117.0,2.0,3.1,28.0,80.0,26.0,9.0,89.0,79.0,363.0,690.0,310.0,13.0,50.0,22.0,24.0,657.0,3039.0,1442.0,30.0,21.0,5.0,45.0,21.0,0.0,22.0,2.0,0.0,27.4,1.0,0.0,0.0,1.1
Albin Ekdal,€800k,Defensive Midfield,"Jul 28, 1989 (33)",Sweden,"1,86m",right,"Jul 13, 2022","Jun 30, 2024",1037.0,21,10,26.0,17.0,11.0,15.0,0.0,1.0,17.0,27.0,0.0,22.0,16.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0,84.0,19.0,10.0,200.0,243.0,134.0,165.0,22.0,36.0,2.0,0.3,5.0,41.0,8.0,0.0,50.0,33.0,164.0,357.0,102.0,16.0,10.0,7.0,2.0,310.0,1455.0,515.0,7.0,11.0,0.0,17.0,8.0,0.0,12.0,1.0,0.0,15.7,0.0,0.0,0.0,1.8
Simone Bastoni,€7.50m,Central Midfield,"Nov 5, 1996 (26)",Italy,"1,81m",left,"Jul 1, 2014","Jun 30, 2025",961.0,14,12,37.0,18.0,16.0,16.0,5.0,4.0,7.0,9.0,0.0,26.0,15.0,8.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,11.0,2.0,0.0,0.0,0.0,71.0,11.0,8.0,145.0,172.0,104.0,171.0,33.0,92.0,2.0,1.1,15.0,28.0,9.0,6.0,27.0,24.0,146.0,246.0,220.0,21.0,17.0,5.0,9.0,275.0,1252.0,599.0,12.0,12.0,2.0,14.0,11.0,2.0,20.0,6.0,0.1,20.0,1.0,0.0,0.0,1.1
Szymon Zurkowski,€4.50m,Central Midfield,"Sep 25, 1997 (25)",Poland,"1,85m",right,"Jan 12, 2023","Jun 30, 2023",150.0,5,1,6.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,26.0,31.0,10.0,12.0,0.0,2.0,0.0,0.1,0.0,3.0,0.0,0.0,3.0,8.0,19.0,33.0,27.0,2.0,4.0,3.0,1.0,41.0,251.0,136.0,6.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,28.7,0.0,0.0,0.0,0.0
Szymon Zurkowski,€4.50m,Central Midfield,"Sep 25, 1997 (25)",Poland,"1,85m",right,"Jan 12, 2023","Jun 30, 2023",32.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,6.0,7.0,7.0,7.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,8.0,16.0,3.0,1.0,0.0,1.0,16.0,115.0,60.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,15.2,0.0,0.0,0.0,0.1
Jacopo Sala,€500k,Central Midfield,"Dec 5, 1991 (31)",Italy,"1,81m",right,"Sep 5, 2020","Jun 30, 2024",112.0,6,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,20.0,21.0,13.0,15.0,3.0,5.0,0.0,0.1,1.0,4.0,2.0,0.0,6.0,2.0,14.0,28.0,16.0,2.0,3.0,0.0,2.0,32.0,119.0,68.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Tio Cipot,€500k,Central Midfield,"Apr 20, 2003 (19)",Slovenia,"1,84m",right,"Jan 19, 2023","Jun 30, 2027",67.0,4,0,5.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,16.0,9.0,12.0,0.0,1.0,0.0,0.1,2.0,1.0,1.0,0.0,3.0,1.0,3.0,21.0,22.0,3.0,4.0,2.0,2.0,29.0,137.0,58.0,2.0,1.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0
Julius Beck,€250k,Central Midfield,"Apr 27, 2005 (17)",Denmark,"1,78m",right,"Aug 1, 2022","Jun 30, 2024",10.0,1,0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,27.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
