name,price,position,dob,nationality,height,foot,join_date,contract_expiration,minutes_played,matches_played,matches_started,tackles,tackles_won,defensive_third_tackles,midfield_tackles,attacking_third_tackles,shots_blocked,interceptions,clearances,errors_leading_to_goal,shot_creating_actions,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creation_actions,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,yellow_cards,red_cards,fouls,fouls_drawn,offsides,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,short_passes_completed,short_passes_attempted,medium_passes_completed,medium_passes_attempted,long_passes_completed,long_passes_attempted,assists,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_box,crosses_into_penalty_area,progressive_passes,touches_penalty_area_defending,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_penalty_area_attacking,attempted_take_ons,successful_take_ons,tackled_take_ons,carries,total_carrying_distance,progressive_carrying_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,carry_miscontrols,carry_dispossessions,goals,total_shots,shots_on_target,goals_per_shot,average_shot_distance,freekick_shots,penalty_kicks_converted,penalty_kicks_attempted,xG
Veljko Birmancevic,€3.50m,Left Winger,"Mar 5, 1998 (25)",Serbia,"1,79m",both,"Sep 1, 2022","Jun 30, 2026",325.0,19,1,10.0,7.0,3.0,4.0,3.0,2.0,6.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,18.0,3.0,7.0,52.0,69.0,22.0,30.0,1.0,5.0,0.0,0.2,2.0,8.0,2.0,0.0,14.0,6.0,26.0,74.0,78.0,13.0,14.0,3.0,8.0,132.0,772.0,346.0,14.0,8.0,7.0,9.0,2.0,0.0,6.0,1.0,0.0,22.6,0.0,0.0,0.0,0.4
Rafael Ratão,€2.50m,Left Winger,"Nov 30, 1995 (27)",Brazil,"1,83m",right,"Aug 31, 2021","Jun 30, 2024",1401.0,22,20,40.0,31.0,20.0,15.0,5.0,0.0,19.0,4.0,0.0,47.0,37.0,0.0,2.0,6.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,27.0,1.0,0.0,0.0,0.0,93.0,8.0,11.0,259.0,324.0,128.0,177.0,25.0,44.0,2.0,2.8,23.0,32.0,24.0,6.0,62.0,10.0,117.0,369.0,345.0,53.0,65.0,26.0,30.0,636.0,4089.0,1629.0,47.0,27.0,9.0,41.0,25.0,5.0,24.0,11.0,0.21,11.4,0.0,0.0,0.0,4.7
Zakaria Aboukhlal,€7.00m,Right Winger,"Feb 18, 2000 (23)",Morocco,"1,79m",both,"Jul 1, 2022","Jun 30, 2026",1995.0,28,23,26.0,19.0,11.0,6.0,9.0,1.0,19.0,19.0,0.0,55.0,33.0,0.0,6.0,7.0,8.0,1.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,33.0,39.0,15.0,0.0,0.0,0.0,104.0,8.0,26.0,281.0,348.0,112.0,153.0,8.0,23.0,5.0,2.3,16.0,20.0,15.0,1.0,57.0,30.0,129.0,343.0,434.0,112.0,78.0,30.0,42.0,691.0,4456.0,1971.0,73.0,35.0,27.0,58.0,33.0,6.0,61.0,20.0,0.1,17.3,0.0,0.0,0.0,7.6
Thijs Dallinga,€7.00m,Centre-Forward,"Aug 3, 2000 (22)",Netherlands,"1,90m",right,"Jul 1, 2022","Jun 30, 2026",1656.0,27,21,7.0,5.0,2.0,2.0,3.0,3.0,2.0,14.0,0.0,32.0,26.0,0.0,1.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,27.0,12.0,20.0,0.0,0.0,0.0,34.0,42.0,38.0,142.0,204.0,70.0,99.0,8.0,13.0,1.0,1.1,19.0,12.0,5.0,1.0,26.0,18.0,32.0,244.0,234.0,76.0,16.0,8.0,4.0,355.0,1802.0,517.0,16.0,12.0,7.0,30.0,13.0,10.0,40.0,22.0,0.25,11.4,0.0,0.0,0.0,6.9
Rhys Healey,€3.00m,Centre-Forward,"Dec 6, 1994 (28)",England,"1,80m",right,"Aug 27, 2020","Jun 30, 2023",60.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,6.0,1.0,3.0,0.0,0.0,0.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,14.0,8.0,0.0,0.0,0.0,17.0,85.0,16.0,1.0,0.0,1.0,3.0,2.0,1.0,4.0,2.0,0.25,12.8,0.0,0.0,0.0,0.3
Ado Onaiwu,€1.50m,Centre-Forward,"Nov 8, 1995 (27)",Japan,"1,80m",right,"Jul 20, 2021","Jun 30, 2024",705.0,25,4,6.0,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,14.0,12.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.0,0.0,0.0,0.0,19.0,25.0,30.0,91.0,119.0,40.0,50.0,6.0,9.0,1.0,1.3,6.0,10.0,5.0,1.0,16.0,4.0,19.0,119.0,122.0,25.0,5.0,3.0,2.0,191.0,1047.0,353.0,9.0,5.0,5.0,18.0,15.0,2.0,11.0,3.0,0.18,16.0,0.0,0.0,0.0,1.1
Saïd Hamulic,€1.50m,Centre-Forward,"Nov 12, 2000 (22)",Bosnia-Herzegovina,"1,88m",right,"Jan 24, 2023","Jun 30, 2027",66.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,9.0,0.0,5.0,3.0,2.0,16.0,163.0,20.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,23.7,0.0,0.0,0.0,0.0
Dogan Alemdar,€4.00m,Goalkeeper,"Oct 29, 2002 (20)",Turkey,"1,92m",right,"Aug 27, 2021","Jun 30, 2026",225.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,10.0,10.0,23.0,23.0,16.0,38.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,60.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,193.0,102.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Steve Mandanda,€1.50m,Goalkeeper,"Mar 28, 1985 (38)",France,"1,87m",right,"Jul 6, 2022","Jun 30, 2024",2385.0,27,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,46.0,5.0,1.0,120.0,122.0,344.0,349.0,240.0,481.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,733.0,993.0,13.0,0.0,0.0,1.0,1.0,0.0,708.0,3192.0,1964.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Romain Salin,€300k,Goalkeeper,"Jul 29, 1984 (38)",France,"1,86m",left,"Jul 1, 2019","Jun 30, 2024",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arthur Theate,€20.00m,Centre-Back,"May 25, 2000 (22)",Belgium,"1,85m",left,"Jul 29, 2022","Jun 30, 2026",2512.0,28,28,26.0,16.0,15.0,8.0,3.0,9.0,25.0,86.0,2.0,19.0,18.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,11.0,0.0,0.0,1.0,1.0,135.0,60.0,35.0,522.0,560.0,1091.0,1163.0,214.0,284.0,0.0,0.7,7.0,186.0,3.0,0.0,196.0,174.0,875.0,1317.0,102.0,28.0,12.0,5.0,7.0,1856.0,10994.0,6186.0,25.0,24.0,0.0,14.0,5.0,2.0,17.0,6.0,0.12,8.4,0.0,0.0,0.0,3.1
Joe Rodon,€8.00m,Centre-Back,"Oct 22, 1997 (25)",Wales,"1,93m",right,"Aug 1, 2022","Jun 30, 2023",1237.0,14,14,10.0,6.0,8.0,2.0,0.0,11.0,9.0,45.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,15.0,0.0,0.0,0.0,0.0,69.0,39.0,27.0,157.0,189.0,587.0,619.0,76.0,101.0,0.0,0.1,1.0,36.0,0.0,0.0,43.0,89.0,431.0,579.0,24.0,12.0,0.0,0.0,0.0,808.0,3980.0,1915.0,3.0,3.0,0.0,3.0,2.0,1.0,7.0,2.0,0.14,6.9,0.0,0.0,0.0,0.9
Warmed Omari,€8.00m,Centre-Back,"Apr 23, 2000 (22)",France,"1,88m",right,"Jul 1, 2021","Jun 30, 2026",643.0,8,7,7.0,4.0,5.0,2.0,0.0,4.0,7.0,17.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,38.0,24.0,11.0,98.0,109.0,254.0,268.0,75.0,87.0,0.0,0.4,4.0,19.0,2.0,0.0,24.0,40.0,250.0,281.0,11.0,3.0,0.0,0.0,0.0,405.0,2468.0,1241.0,0.0,4.0,0.0,6.0,2.0,0.0,1.0,1.0,0.0,6.7,0.0,0.0,0.0,0.1
Christopher Wooh,€6.00m,Centre-Back,"Sep 18, 2001 (21)",Cameroon,"1,91m",right,"Sep 1, 2022","Jun 30, 2026",916.0,12,11,13.0,6.0,8.0,5.0,0.0,5.0,6.0,46.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,15.0,9.0,0.0,1.0,0.0,0.0,31.0,19.0,10.0,110.0,121.0,335.0,351.0,56.0,74.0,0.0,0.1,1.0,22.0,0.0,0.0,35.0,65.0,263.0,371.0,13.0,7.0,2.0,2.0,0.0,507.0,2882.0,1577.0,6.0,2.0,0.0,7.0,1.0,0.0,5.0,0.0,0.0,8.9,0.0,0.0,0.0,0.7
Christopher Wooh,€6.00m,Centre-Back,"Sep 18, 2001 (21)",Cameroon,"1,91m",right,"Sep 1, 2022","Jun 30, 2026",4.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Adrien Truffert,€18.00m,Left-Back,"Nov 20, 2001 (21)",France,"1,76m",left,"Jul 1, 2020","Jun 30, 2025",1954.0,28,24,62.0,32.0,36.0,17.0,9.0,8.0,22.0,55.0,0.0,51.0,40.0,3.0,3.0,3.0,2.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,25.0,3.0,0.0,0.0,0.0,126.0,34.0,26.0,544.0,621.0,487.0,625.0,52.0,87.0,6.0,1.6,22.0,71.0,17.0,10.0,89.0,65.0,410.0,790.0,467.0,30.0,46.0,21.0,19.0,1071.0,5984.0,2659.0,55.0,53.0,9.0,27.0,14.0,0.0,10.0,3.0,0.0,21.3,0.0,0.0,0.0,0.6
Birger Meling,€5.00m,Left-Back,"Dec 17, 1994 (28)",Norway,"1,73m",left,"Jul 20, 2021","Jun 30, 2026",832.0,21,6,17.0,10.0,6.0,9.0,2.0,2.0,14.0,16.0,0.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,16.0,10.0,2.0,0.0,0.0,0.0,56.0,9.0,9.0,212.0,237.0,211.0,238.0,35.0,46.0,0.0,1.1,3.0,37.0,10.0,2.0,64.0,23.0,132.0,341.0,165.0,11.0,16.0,4.0,11.0,441.0,2855.0,1448.0,30.0,17.0,3.0,7.0,4.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Djed Spence,€13.00m,Right-Back,"Aug 9, 2000 (22)",England,"1,84m",right,"Jan 31, 2023","Jun 30, 2023",573.0,8,7,14.0,6.0,8.0,2.0,4.0,3.0,4.0,15.0,0.0,11.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,35.0,4.0,1.0,138.0,153.0,127.0,141.0,5.0,11.0,0.0,0.2,2.0,23.0,5.0,1.0,21.0,23.0,102.0,204.0,98.0,8.0,27.0,15.0,9.0,266.0,1749.0,895.0,21.0,16.0,5.0,14.0,4.0,0.0,3.0,1.0,0.0,14.0,0.0,0.0,0.0,0.4
Hamari Traoré,€10.00m,Right-Back,"Jan 27, 1992 (31)",Mali,"1,75m",right,"Jul 1, 2017","Jun 30, 2023",1745.0,22,19,32.0,20.0,18.0,12.0,2.0,6.0,29.0,47.0,0.0,42.0,38.0,0.0,0.0,3.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23.0,6.0,2.0,0.0,1.0,0.0,110.0,24.0,15.0,458.0,512.0,567.0,647.0,86.0,134.0,2.0,2.5,14.0,98.0,26.0,9.0,114.0,61.0,320.0,804.0,398.0,41.0,11.0,3.0,8.0,1104.0,5643.0,2605.0,45.0,51.0,7.0,20.0,8.0,1.0,19.0,6.0,0.05,17.6,0.0,0.0,0.0,1.0
Lorenz Assignon,€4.00m,Right-Back,"Jun 22, 2000 (22)",France,"1,81m",right,"Jul 1, 2021","Jun 30, 2025",194.0,6,2,6.0,2.0,4.0,2.0,0.0,0.0,2.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,13.0,2.0,4.0,42.0,50.0,44.0,50.0,3.0,7.0,1.0,0.3,1.0,5.0,0.0,0.0,7.0,7.0,40.0,82.0,20.0,4.0,3.0,1.0,2.0,87.0,459.0,223.0,4.0,1.0,2.0,3.0,2.0,0.0,3.0,1.0,0.0,14.7,0.0,0.0,0.0,0.3
Guéla Doué,€300k,Right-Back,"Oct 17, 2002 (20)",Cote d'Ivoire,"1,86m",both,"Jul 1, 2022","Jun 30, 2025",8.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Baptiste Santamaria,€15.00m,Central Midfield,"Mar 9, 1995 (28)",France,"1,83m",right,"Aug 17, 2021","Jun 30, 2025",1265.0,17,14,35.0,19.0,11.0,20.0,4.0,3.0,17.0,16.0,0.0,30.0,28.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,11.0,1.0,0.0,0.0,0.0,125.0,43.0,26.0,301.0,350.0,391.0,440.0,126.0,162.0,0.0,1.2,10.0,99.0,7.0,0.0,111.0,25.0,200.0,764.0,170.0,13.0,11.0,5.0,5.0,851.0,4161.0,1935.0,8.0,26.0,1.0,22.0,9.0,1.0,13.0,6.0,0.08,24.1,0.0,0.0,0.0,0.6
Xeka,€9.00m,Central Midfield,"Nov 10, 1994 (28)",Portugal,"1,85m",both,"Sep 21, 2022","Jun 30, 2024",552.0,8,6,10.0,3.0,6.0,3.0,1.0,2.0,6.0,8.0,0.0,8.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,38.0,8.0,15.0,116.0,124.0,118.0,130.0,35.0,40.0,0.0,0.2,0.0,32.0,2.0,0.0,39.0,12.0,74.0,248.0,61.0,6.0,6.0,1.0,3.0,276.0,1285.0,559.0,5.0,8.0,0.0,13.0,3.0,0.0,5.0,0.0,0.0,22.8,0.0,0.0,0.0,0.1
Flavien Tait,€7.00m,Central Midfield,"Feb 2, 1993 (30)",France,"1,76m",right,"Jul 9, 2019","Jun 30, 2024",1425.0,24,16,28.0,14.0,7.0,16.0,5.0,3.0,19.0,11.0,0.0,50.0,39.0,0.0,6.0,1.0,0.0,4.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,115.0,5.0,8.0,348.0,397.0,316.0,355.0,91.0,118.0,2.0,2.2,19.0,102.0,26.0,1.0,136.0,25.0,121.0,689.0,282.0,35.0,41.0,20.0,16.0,887.0,4971.0,2256.0,42.0,35.0,12.0,19.0,24.0,2.0,20.0,6.0,0.1,19.0,0.0,0.0,0.0,1.9
Benjamin Bourigeaud,€18.00m,Right Midfield,"Jan 14, 1994 (29)",France,"1,78m",right,"Jul 1, 2017","Jun 30, 2026",2288.0,28,28,36.0,24.0,13.0,17.0,6.0,1.0,23.0,23.0,0.0,119.0,75.0,33.0,3.0,6.0,1.0,1.0,13.0,12.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,25.0,12.0,2.0,0.0,0.0,0.0,134.0,9.0,25.0,433.0,525.0,511.0,639.0,140.0,273.0,6.0,7.7,68.0,129.0,76.0,14.0,193.0,34.0,197.0,858.0,691.0,58.0,28.0,10.0,16.0,1287.0,5984.0,2226.0,29.0,56.0,3.0,26.0,14.0,3.0,44.0,10.0,0.05,20.3,6.0,1.0,1.0,4.5
Lovro Majer,€20.00m,Attacking Midfield,"Jan 17, 1998 (25)",Croatia,"1,78m",left,"Aug 26, 2021","Jun 30, 2027",1100.0,23,12,22.0,12.0,11.0,7.0,4.0,1.0,16.0,5.0,1.0,54.0,36.0,6.0,2.0,4.0,5.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,20.0,2.0,0.0,0.0,0.0,94.0,4.0,3.0,231.0,279.0,225.0,257.0,51.0,89.0,3.0,3.1,25.0,61.0,25.0,8.0,89.0,12.0,101.0,385.0,347.0,38.0,29.0,15.0,11.0,637.0,4257.0,1999.0,38.0,40.0,3.0,35.0,20.0,1.0,22.0,5.0,0.0,22.0,4.0,1.0,1.0,2.3
Désiré Doué,€15.00m,Attacking Midfield,"Jun 3, 2005 (17)",France,"1,81m",right,"Jul 1, 2022","Jun 30, 2025",1058.0,22,11,36.0,18.0,10.0,22.0,4.0,1.0,12.0,2.0,0.0,33.0,22.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,32.0,25.0,4.0,0.0,0.0,0.0,59.0,10.0,12.0,157.0,200.0,121.0,146.0,35.0,49.0,1.0,1.2,13.0,37.0,13.0,1.0,54.0,8.0,56.0,324.0,238.0,31.0,72.0,43.0,22.0,463.0,3023.0,1295.0,35.0,26.0,9.0,32.0,28.0,3.0,21.0,6.0,0.14,21.0,0.0,0.0,0.0,1.6
Martin Terrier,€35.00m,Left Winger,"Mar 4, 1997 (26)",France,"1,84m",right,"Jul 6, 2020","Jun 30, 2026",1319.0,16,16,25.0,11.0,7.0,9.0,9.0,2.0,14.0,6.0,0.0,56.0,43.0,0.0,3.0,8.0,1.0,1.0,9.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,24.0,6.0,0.0,0.0,0.0,58.0,63.0,37.0,230.0,302.0,146.0,187.0,38.0,52.0,4.0,2.2,26.0,39.0,15.0,3.0,60.0,12.0,65.0,361.0,362.0,85.0,26.0,9.0,14.0,580.0,3282.0,1254.0,34.0,33.0,9.0,26.0,15.0,9.0,47.0,27.0,0.19,15.2,0.0,0.0,0.0,5.6
Karl Toko Ekambi,€10.00m,Left Winger,"Sep 14, 1992 (30)",Cameroon,"1,82m",right,"Jan 26, 2023","Jun 30, 2023",1353.0,19,15,9.0,9.0,2.0,4.0,3.0,2.0,9.0,6.0,0.0,47.0,39.0,0.0,4.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,9.0,2.0,0.0,0.0,0.0,66.0,16.0,32.0,260.0,313.0,181.0,213.0,36.0,48.0,2.0,3.1,26.0,29.0,15.0,2.0,36.0,11.0,69.0,308.0,411.0,85.0,53.0,26.0,21.0,646.0,4000.0,1541.0,58.0,35.0,24.0,38.0,24.0,4.0,41.0,19.0,0.1,14.7,0.0,0.0,0.0,4.4
Karl Toko Ekambi,€10.00m,Left Winger,"Sep 14, 1992 (30)",Cameroon,"1,82m",right,"Jan 26, 2023","Jun 30, 2023",580.0,9,7,3.0,1.0,1.0,1.0,1.0,0.0,7.0,2.0,0.0,15.0,12.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,22.0,12.0,8.0,76.0,91.0,47.0,66.0,4.0,5.0,0.0,0.5,7.0,8.0,4.0,1.0,15.0,3.0,18.0,114.0,109.0,27.0,14.0,9.0,5.0,184.0,1264.0,546.0,22.0,15.0,11.0,7.0,10.0,1.0,14.0,3.0,0.07,13.7,0.0,0.0,0.0,2.1
Ibrahim Salah,€3.00m,Left Winger,"Aug 30, 2001 (21)",Morocco,"1,85m",right,"Jan 31, 2023","Jun 30, 2027",133.0,7,1,5.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,2.0,3.0,27.0,34.0,21.0,26.0,2.0,6.0,0.0,0.2,3.0,4.0,2.0,1.0,7.0,0.0,16.0,35.0,36.0,3.0,6.0,6.0,0.0,64.0,479.0,202.0,6.0,4.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,18.8,0.0,0.0,0.0,0.1
Jérémy Doku,€18.00m,Right Winger,"May 27, 2002 (20)",Belgium,"1,73m",right,"Oct 5, 2020","Jun 30, 2025",618.0,20,5,13.0,10.0,4.0,5.0,4.0,0.0,4.0,2.0,0.0,33.0,22.0,0.0,9.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,54.0,2.0,7.0,117.0,141.0,84.0,99.0,15.0,15.0,0.0,1.6,12.0,13.0,21.0,2.0,33.0,5.0,43.0,142.0,225.0,43.0,83.0,44.0,33.0,345.0,3040.0,1536.0,45.0,31.0,23.0,23.0,15.0,1.0,13.0,6.0,0.08,16.0,0.0,0.0,0.0,1.3
Amine Gouiri,€35.00m,Centre-Forward,"Feb 16, 2000 (23)",France,"1,81m",right,"Sep 1, 2022","Jun 30, 2027",226.0,3,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,6.0,3.0,2.0,30.0,35.0,17.0,22.0,2.0,5.0,0.0,0.2,3.0,2.0,1.0,0.0,1.0,3.0,12.0,35.0,52.0,7.0,3.0,0.0,2.0,75.0,470.0,179.0,8.0,3.0,2.0,7.0,5.0,0.0,5.0,2.0,0.0,12.5,0.0,0.0,0.0,0.6
Amine Gouiri,€35.00m,Centre-Forward,"Feb 16, 2000 (23)",France,"1,81m",right,"Sep 1, 2022","Jun 30, 2027",1732.0,24,20,25.0,14.0,8.0,8.0,9.0,0.0,6.0,5.0,0.0,66.0,50.0,0.0,5.0,8.0,2.0,1.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,25.0,10.0,7.0,0.0,0.0,0.0,57.0,19.0,38.0,214.0,253.0,125.0,152.0,23.0,28.0,1.0,2.6,25.0,24.0,22.0,3.0,50.0,7.0,36.0,296.0,388.0,93.0,56.0,21.0,33.0,523.0,3088.0,1149.0,45.0,26.0,17.0,50.0,25.0,9.0,50.0,22.0,0.18,13.7,0.0,0.0,0.0,8.4
Arnaud Kalimuendo,€25.00m,Centre-Forward,"Jan 20, 2002 (21)",France,"1,75m",right,"Aug 11, 2022","Jun 30, 2027",1457.0,22,19,12.0,6.0,2.0,4.0,6.0,1.0,2.0,7.0,0.0,25.0,17.0,0.0,0.0,5.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,16.0,7.0,0.0,0.0,0.0,44.0,11.0,53.0,168.0,200.0,91.0,102.0,9.0,14.0,2.0,1.6,10.0,14.0,5.0,0.0,24.0,9.0,39.0,220.0,283.0,80.0,46.0,19.0,23.0,387.0,2235.0,681.0,33.0,14.0,20.0,48.0,27.0,7.0,33.0,17.0,0.21,14.2,0.0,0.0,0.0,5.8
Arnaud Kalimuendo,€25.00m,Centre-Forward,"Jan 20, 2002 (21)",France,"1,75m",right,"Aug 11, 2022","Jun 30, 2027",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kasper Schmeichel,€2.50m,Goalkeeper,"Nov 5, 1986 (36)",Denmark,"1,89m",right,"Aug 3, 2022","Jun 30, 2025",2340.0,26,26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,123.0,123.0,293.0,302.0,253.0,445.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,820.0,919.0,2.0,0.0,0.0,0.0,0.0,0.0,622.0,2907.0,1484.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
