name,price,position,dob,nationality,height,foot,join_date,contract_expiration
Lucas Áfrico,€400k,Centre-Back,"Feb 5, 1995 (28)",Brazil,"1,88m",left,"Jul 2, 2021","Jun 30, 2023"
Mexer,€300k,Centre-Back,"Sep 8, 1988 (34)",Mozambique,"1,88m",right,"Aug 24, 2022","Jun 30, 2023"
Joãozinho,€200k,Left-Back,"Jul 2, 1989 (33)",Portugal,"1,85m",left,"Jan 9, 2020","Jun 30, 2024"
Tiago Santos,€1.00m,Right-Back,"Jul 23, 2002 (20)",Portugal,"1,75m",right,"Aug 1, 2022","Jun 30, 2025"
Shaquil Delos,€500k,Right-Back,"Jun 16, 1999 (23)",France,"1,83m",right,"Aug 25, 2022","Jun 30, 2023"
Loreintz Rosier,€1.00m,Defensive Midfield,"Aug 14, 1998 (24)",France,"1,90m",right,"Jul 10, 2020","Jun 30, 2023"
Mor Ndiaye,€850k,Defensive Midfield,"Nov 22, 2000 (22)",Senegal,"1,85m",right,"Jul 24, 2022","Jun 30, 2025"
João Gamboa,€500k,Defensive Midfield,"Aug 31, 1996 (26)",Portugal,"1,87m",right,"Jan 1, 2023","Jun 30, 2023"
Mabrouk Rouaï,€200k,Defensive Midfield,"Nov 1, 2000 (22)",France,"1,85m",right,-,"Jun 30, 2023"
James Léa Siliki,€1.50m,Central Midfield,"Jun 12, 1996 (26)",Cameroon,"1,83m",left,"Jul 22, 2022","Jun 30, 2025"
Duarte Carvalho,€300k,Central Midfield,"May 30, 2002 (20)",Portugal,"1,78m",right,-,"Jun 30, 2024"
João Carvalho,€2.00m,Attacking Midfield,"Mar 9, 1997 (26)",Portugal,"1,72m",right,"Aug 22, 2022","Jun 30, 2023"
Rafik Guitane,€1.50m,Attacking Midfield,"May 26, 1999 (23)",France,"1,70m",right,"Jan 31, 2023","Jun 30, 2023"
Chico Geraldes,€700k,Attacking Midfield,"Apr 18, 1995 (27)",Portugal,"1,75m",both,"Jul 1, 2021","Jun 30, 2023"
João Marques,€300k,Attacking Midfield,"Feb 13, 2002 (21)",Portugal,"1,79m",right,-,"Jun 30, 2025"
Brandon Aguilera,€275k,Attacking Midfield,"Jun 28, 2003 (19)",Costa Rica,"1,79m",left,"Jan 31, 2023","Jun 30, 2023"
Rodrigo Martins,€700k,Left Winger,"Sep 15, 1998 (24)",Portugal,"1,77m",right,"Jul 1, 2022","Jun 30, 2026"
Dele,€700k,Left Winger,"Feb 22, 2001 (22)",Nigeria,"1,80m",right,"Sep 1, 2022","Jun 30, 2027"
Tiago Araújo,€350k,Left Winger,"Mar 27, 2001 (22)",Portugal,"1,84m",left,"Jul 1, 2022","Jun 30, 2025"
Tiago Gouveia,€2.50m,Right Winger,"Jun 18, 2001 (21)",Portugal,"1,76m",right,"Jul 27, 2022","Jun 30, 2023"
Carlos Eduardo,€1.50m,Right Winger,"Oct 10, 1996 (26)",Brazil,"1,73m",right,"Jan 25, 2023","Jun 30, 2023"
João Carlos,€650k,Centre-Forward,"Mar 1, 1995 (28)",Brazil,"1,87m",both,"Sep 30, 2020","Jun 30, 2024"
Alejandro Marqués,€500k,Centre-Forward,"Aug 4, 2000 (22)",Venezuela,"1,89m",right,"Jul 28, 2022","Jun 30, 2023"
Cassiano,€200k,Centre-Forward,"Jun 16, 1989 (33)",Brazil,"1,84m",right,"Jan 26, 2023","Jun 30, 2024"
Matheus,€6.00m,Goalkeeper,"Mar 29, 1992 (31)",Brazil,"1,90m",right,"Jul 1, 2014","Jun 30, 2027"
Lukas Hornicek,€2.00m,Goalkeeper,"Jul 13, 2002 (20)",Czech Republic,"1,94m",right,-,"Jun 30, 2024"
Tiago Sá,€800k,Goalkeeper,"Jan 11, 1995 (28)",Portugal,"1,86m",right,"Jul 1, 2015","Jun 30, 2023"
Tormena,€4.00m,Centre-Back,"Jan 4, 1996 (27)",Brazil,"1,92m",right,"Jul 1, 2019","Jun 30, 2024"
Paulo Oliveira,€3.50m,Centre-Back,"Jan 8, 1992 (31)",Portugal,"1,87m",right,"Jul 1, 2021","Jun 30, 2025"
Sikou Niakaté,€3.00m,Centre-Back,"Jul 10, 1999 (23)",France,"1,86m",left,"Jul 1, 2022","Jun 30, 2023"
Serdar Saatci,€1.50m,Centre-Back,"Feb 14, 2003 (20)",Turkey,"1,90m",right,"Sep 1, 2022","Jun 30, 2027"
Sequeira,€2.50m,Left-Back,"Aug 19, 1990 (32)",Portugal,"1,84m",left,"Jul 1, 2017","Jun 30, 2024"
Cristián Borja,€2.00m,Left-Back,"Feb 18, 1993 (30)",Colombia,"1,80m",left,"Feb 1, 2021","Jun 30, 2025"
Víctor Gómez,€4.00m,Right-Back,"Apr 1, 2000 (23)",Spain,"1,69m",right,"Jul 1, 2022","Jun 30, 2023"
Joe Mendes,€1.50m,Right-Back,"Dec 31, 2002 (20)",Sweden,"1,77m",right,"Jan 28, 2023","Jun 30, 2028"
Dinis Pinto,€300k,Right-Back,"Aug 24, 2000 (22)",Portugal,"1,78m",right,-,"Jun 30, 2023"
Al-Musrati,€16.00m,Defensive Midfield,"Apr 6, 1996 (27)",Libya,"1,89m",right,"Aug 3, 2020","Jun 30, 2026"
Uroš Račić,€6.50m,Defensive Midfield,"Mar 17, 1998 (25)",Serbia,"1,93m",both,"Sep 1, 2022","Jun 30, 2023"
Gorby,€500k,Defensive Midfield,"Jul 25, 2002 (20)",France,"1,83m",right,"Dec 1, 2021","Jun 30, 2027"
André Horta,€5.00m,Central Midfield,"Nov 7, 1996 (26)",Portugal,"1,75m",right,"Jul 1, 2019","Jun 30, 2027"
Castro,€400k,Central Midfield,"Apr 2, 1988 (35)",Portugal,"1,81m",right,"Aug 4, 2020","Jun 30, 2023"
Pedro Santos,-,Central Midfield,"Oct 12, 2000 (22)",Portugal,"1,83m",right,-,"Jun 30, 2025"
Pizzi,€3.00m,Attacking Midfield,"Oct 6, 1989 (33)",Portugal,"1,77m",right,"Jan 30, 2023","Jun 30, 2024"
Ricardo Horta,€20.00m,Left Winger,"Sep 15, 1994 (28)",Portugal,"1,73m",right,"Jul 18, 2017","Jun 30, 2028"
Bruma,€3.60m,Left Winger,"Oct 24, 1994 (28)",Portugal,"1,73m",right,"Jan 29, 2023","Jun 30, 2023"
Álvaro Djaló,€1.50m,Left Winger,"Aug 16, 1999 (23)",Spain,"1,75m",right,"Jul 1, 2022","Jun 30, 2025"
Iuri Medeiros,€6.00m,Right Winger,"Jul 10, 1994 (28)",Portugal,"1,74m",left,"Jul 1, 2021","Jun 30, 2026"
Rodrigo Gomes,€3.00m,Right Winger,"Jul 7, 2003 (19)",Portugal,"1,75m",right,"Jan 1, 2022","Jun 30, 2026"
Abel Ruiz,€8.00m,Centre-Forward,"Jan 28, 2000 (23)",Spain,"1,80m",right,"Jul 1, 2020","Jun 30, 2025"
Simon Banza,€7.00m,Centre-Forward,"Aug 13, 1996 (26)",France,"1,89m",right,"Jul 19, 2022","Jun 30, 2027"
Igor Vekic,€300k,Goalkeeper,"May 6, 1998 (24)",Slovenia,"1,92m",right,"Aug 31, 2021","Jun 30, 2023"
Zé Oliveira,€200k,Goalkeeper,"Apr 6, 2002 (21)",Portugal,"1,86m",right,"Jul 1, 2021","Jun 30, 2023"
Marafona,€125k,Goalkeeper,"May 8, 1987 (35)",Portugal,"1,90m",left,"Jan 4, 2023","Jun 30, 2023"
Erick Ferigra,€800k,Centre-Back,"Feb 7, 1999 (24)",Ecuador,"1,80m",right,"Aug 23, 2022","Jun 30, 2024"
Maracás,€700k,Centre-Back,"Apr 27, 1994 (28)",Brazil,"1,84m",right,"Jan 1, 2023","Jun 30, 2023"
Nuno Lima,€500k,Centre-Back,"Mar 16, 2001 (22)",Portugal,"1,84m",right,"Jul 1, 2020","Jun 30, 2024"
Flávio Ramos,€400k,Centre-Back,"May 12, 1994 (28)",Brazil,"1,91m",right,"Jul 14, 2021","Jun 30, 2023"
Pedro Ganchas,€300k,Centre-Back,"May 31, 2000 (22)",Portugal,"1,90m",left,"Jan 31, 2022","Jun 30, 2025"
Vasco Sousa,€100k,Centre-Back,"Apr 6, 2004 (19)",Portugal,"1,83m",left,-,"Jun 30, 2023"
Antunes,€200k,Left-Back,"Apr 1, 1987 (36)",Portugal,"1,75m",left,"Jul 28, 2021","Jun 30, 2023"
Luís Bastos,€200k,Left-Back,"Sep 10, 2001 (21)",Portugal,"1,75m",left,"Jul 1, 2021","Jun 30, 2025"
João Vigário,€200k,Left-Back,"Nov 20, 1995 (27)",Portugal,"1,80m",left,"Jul 6, 2021","Jun 30, 2023"
Jorge Silva,€400k,Right-Back,"Mar 22, 1996 (27)",Portugal,"1,83m",right,"Jul 1, 2019","Jun 30, 2023"
Rui Pires,€700k,Defensive Midfield,"Mar 22, 1998 (25)",Portugal,"1,82m",right,"Jul 1, 2022","Jun 30, 2024"
Paulo Bernardo,€3.00m,Central Midfield,"Jan 24, 2002 (21)",Portugal,"1,80m",right,"Jan 31, 2023","Jun 30, 2023"
Jordan Holsgrove,€500k,Central Midfield,"Sep 10, 1999 (23)",Scotland,"1,80m",left,"Jul 1, 2022","Jun 30, 2025"
Tiago Ribeiro,€200k,Central Midfield,"Mar 14, 2002 (21)",Portugal,"1,83m",left,"Jan 31, 2023","Jun 30, 2023"
Luíz Carlos,€100k,Central Midfield,"Jul 5, 1985 (37)",Brazil,"1,75m",right,"Aug 9, 2018","Jun 30, 2023"
Matchoi Djaló,€1.50m,Attacking Midfield,"Apr 10, 2003 (19)",Portugal,"1,75m",right,"Jul 1, 2019","Jun 30, 2024"
Nico Gaitán,€300k,Attacking Midfield,"Feb 23, 1988 (35)",Argentina,"1,74m",left,"Jan 31, 2022","Jun 30, 2023"
Nigel Thomas,€700k,Left Winger,"Feb 1, 2001 (22)",Curacao,"1,77m",right,"Jul 7, 2022","Jun 30, 2025"
Mauro Couto,€100k,Left Winger,"Nov 15, 2005 (17)",Portugal,"1,70m",right,-,"Jun 30, 2025"
Juan Delgado,€1.00m,Right Winger,"Mar 5, 1993 (30)",Chile,"1,76m",right,"Jul 1, 2021","Jun 30, 2024"
Uilton,€600k,Right Winger,"Jul 25, 1992 (30)",Brazil,"1,75m",right,"Jul 1, 2021","Jun 30, 2024"
Hernâni,€500k,Right Winger,"Apr 3, 2001 (22)",Portugal,"1,78m",right,"Jan 31, 2023","Jun 30, 2023"
Fábio Gomes,€1.00m,Centre-Forward,"May 25, 1997 (25)",Brazil,"1,92m",right,"Jan 1, 2023","Jun 30, 2023"
Adrián Butzke,€400k,Centre-Forward,"Mar 30, 1999 (24)",Spain,"1,93m",right,"Aug 24, 2022","Jun 30, 2023"
Alexandre Guedes,€350k,Centre-Forward,"Feb 11, 1994 (29)",Portugal,"1,85m",right,"Jan 3, 2023",-
Odysseas Vlachodimos,€16.00m,Goalkeeper,"Apr 26, 1994 (28)",Greece,"1,91m",right,"Jul 1, 2018","Jun 30, 2027"
Samuel Soares,€2.00m,Goalkeeper,"Jun 15, 2002 (20)",Portugal,"1,90m",right,-,"Jun 30, 2027"
André Gomes,€2.00m,Goalkeeper,"Oct 20, 2004 (18)",Portugal,"1,82m",left,-,"Jun 30, 2028"
António Silva,€25.00m,Centre-Back,"Oct 30, 2003 (19)",Portugal,"1,87m",right,"Jul 1, 2022","Jun 30, 2027"
Morato,€15.00m,Centre-Back,"Jun 30, 2001 (21)",Brazil,"1,92m",left,"Jul 1, 2021","Jun 30, 2027"
Lucas Veríssimo,€8.00m,Centre-Back,"Jul 2, 1995 (27)",Brazil,"1,88m",right,"Jan 31, 2021","Jun 30, 2026"
Nicolás Otamendi,€3.00m,Centre-Back,"Feb 12, 1988 (35)",Argentina,"1,83m",right,"Sep 29, 2020","Jun 30, 2023"
Alejandro Grimaldo,€25.00m,Left-Back,"Sep 20, 1995 (27)",Spain,"1,71m",left,"Jan 1, 2016","Jun 30, 2023"
Mihailo Ristić,€3.50m,Left-Back,"Oct 31, 1995 (27)",Serbia,"1,80m",left,"Jul 1, 2022","Jun 30, 2026"
Alexander Bah,€8.00m,Right-Back,"Dec 9, 1997 (25)",Denmark,"1,83m",right,"Jul 1, 2022","Jun 30, 2027"
Gilberto,€6.00m,Right-Back,"Mar 7, 1993 (30)",Brazil,"1,81m",right,"Aug 8, 2020","Jun 30, 2025"
Florentino,€20.00m,Defensive Midfield,"Aug 19, 1999 (23)",Portugal,"1,84m",right,"Jan 1, 2019","Jun 30, 2027"
Fredrik Aursnes,€16.00m,Defensive Midfield,"Dec 10, 1995 (27)",Norway,"1,79m",right,"Aug 24, 2022","Jun 30, 2027"
João Mário,€14.00m,Central Midfield,"Jan 19, 1993 (30)",Portugal,"1,79m",right,"Jul 13, 2021","Jun 30, 2026"
João Neves,€2.50m,Central Midfield,"Sep 27, 2004 (18)",Portugal,"1,74m",right,"Jan 1, 2023","Jun 30, 2028"
Chiquinho,€6.00m,Attacking Midfield,"Jul 19, 1995 (27)",Portugal,"1,75m",right,"Jul 1, 2019","Jun 30, 2024"
Andreas Schjelderup,€9.00m,Left Winger,"Jun 1, 2004 (18)",Norway,"1,76m",right,"Jan 12, 2023","Jun 30, 2028"
Julian Draxler,€8.00m,Left Winger,"Sep 20, 1993 (29)",Germany,"1,85m",right,"Sep 1, 2022","Jun 30, 2023"
David Neres,€22.00m,Right Winger,"Mar 3, 1997 (26)",Brazil,"1,76m",left,"Jul 1, 2022","Jun 30, 2027"
Gonçalo Guedes,€28.00m,Second Striker,"Nov 29, 1996 (26)",Portugal,"1,79m",right,"Jan 19, 2023","Jun 30, 2023"
Rafa,€23.00m,Second Striker,"May 17, 1993 (29)",Portugal,"1,72m",right,"Aug 31, 2016","Jun 30, 2024"
Gonçalo Ramos,€40.00m,Centre-Forward,"Jun 20, 2001 (21)",Portugal,"1,85m",right,"Oct 1, 2020","Jun 30, 2026"
Casper Tengstedt,€6.00m,Centre-Forward,"Jun 1, 2000 (22)",Denmark,"1,84m",right,"Jan 11, 2023","Jun 30, 2028"
Petar Musa,€5.00m,Centre-Forward,"Mar 4, 1998 (25)",Croatia,"1,90m",right,"Jul 2, 2022","Jun 30, 2027"
