name,price,position,dob,nationality,height,foot,join_date,contract_expiration
Alessio Zerbin,€4.00m,Left Winger,"Mar 3, 1999 (24)",Italy,"1,82m",right,"Jul 1, 2018","Jun 30, 2027"
Hirving Lozano,€28.00m,Right Winger,"Jul 30, 1995 (27)",Mexico,"1,75m",right,"Aug 23, 2019","Jun 30, 2024"
Matteo Politano,€20.00m,Right Winger,"Aug 3, 1993 (29)",Italy,"1,71m",left,"Jul 1, 2021","Jun 30, 2025"
Giacomo Raspadori,€35.00m,Second Striker,"Feb 18, 2000 (23)",Italy,"1,72m",both,"Aug 20, 2022","Jun 30, 2023"
Victor Osimhen,€70.00m,Centre-Forward,"Dec 29, 1998 (24)",Nigeria,"1,86m",right,"Sep 1, 2020","Jun 30, 2025"
Giovanni Simeone,€17.00m,Centre-Forward,"Jul 5, 1995 (27)",Argentina,"1,80m",right,"Aug 18, 2022","Jun 30, 2023"
Lukasz Skorupski,€3.00m,Goalkeeper,"May 5, 1991 (31)",Poland,"1,87m",right,"Jul 1, 2018","Jun 30, 2025"
Francesco Bardi,€500k,Goalkeeper,"Jan 18, 1992 (31)",Italy,"1,88m",right,"Jul 17, 2021","Jun 30, 2023"
Federico Ravaglia,€450k,Goalkeeper,"Nov 11, 1999 (23)",Italy,"1,96m",right,"Jul 1, 2017","Jun 30, 2026"
Nicola Bagnolini,€200k,Goalkeeper,"Mar 14, 2004 (19)",Italy,"1,93m",right,"Jul 1, 2022","Jun 30, 2026"
Jhon Lucumí,€9.00m,Centre-Back,"Jun 26, 1998 (24)",Colombia,"1,87m",left,"Aug 18, 2022","Jun 30, 2025"
Stefan Posch,€7.00m,Centre-Back,"May 14, 1997 (25)",Austria,"1,90m",right,"Sep 1, 2022","Jun 30, 2023"
Adama Soumaoro,€3.50m,Centre-Back,"Jun 18, 1992 (30)",France,"1,86m",right,"Jul 1, 2021","Jun 30, 2024"
Kevin Bonifazi,€3.30m,Centre-Back,"May 19, 1996 (26)",Italy,"1,87m",right,"Jul 2, 2021","Jun 30, 2025"
Joaquín Sosa,€1.20m,Centre-Back,"Jan 10, 2002 (21)",Uruguay,"1,85m",left,"Aug 17, 2022","Jun 30, 2027"
Wisdom Amey,€700k,Centre-Back,"Aug 11, 2005 (17)",Togo,"1,87m",right,"Jul 1, 2022","Jun 30, 2025"
Gabriele Corbo,€600k,Centre-Back,"Jan 11, 2000 (23)",Italy,"1,86m",right,"Jul 1, 2019","Jun 30, 2023"
Andrea Cambiaso,€6.50m,Left-Back,"Feb 20, 2000 (23)",Italy,"1,83m",both,"Jul 15, 2022","Jun 30, 2023"
Georgios Kyriakopoulos,€5.00m,Left-Back,"Feb 5, 1996 (27)",Greece,"1,82m",left,"Jan 31, 2023","Jun 30, 2023"
Charalampos Lykogiannis,€1.50m,Left-Back,"Oct 22, 1993 (29)",Greece,"1,90m",left,"Jul 1, 2022","Jun 30, 2024"
Lorenzo De Silvestri,€900k,Right-Back,"May 23, 1988 (34)",Italy,"1,86m",right,"Sep 17, 2020","Jun 30, 2023"
Jerdy Schouten,€8.50m,Defensive Midfield,"Jan 12, 1997 (26)",Netherlands,"1,85m",right,"Jul 5, 2019","Jun 30, 2026"
Nikola Moro,€7.00m,Defensive Midfield,"Mar 12, 1998 (25)",Croatia,"1,85m",right,"Aug 29, 2022","Jun 30, 2023"
Gary Medel,€1.00m,Defensive Midfield,"Aug 3, 1987 (35)",Chile,"1,71m",right,"Aug 29, 2019","Jun 30, 2023"
Kacper Urbanski,€250k,Defensive Midfield,"Sep 7, 2004 (18)",Poland,"1,78m",right,"Jul 1, 2022","Jun 30, 2023"
Nicolás Domínguez,€12.00m,Central Midfield,"Jun 28, 1998 (24)",Argentina,"1,79m",right,"Aug 30, 2019","Jun 30, 2024"
Lewis Ferguson,€4.00m,Central Midfield,"Aug 24, 1999 (23)",Scotland,"1,81m",right,"Jul 12, 2022","Jun 30, 2026"
Michel Aebischer,€3.50m,Central Midfield,"Jan 6, 1997 (26)",Switzerland,"1,83m",right,"Jul 1, 2022","Jun 30, 2026"
Niklas Pyyhtiä,€500k,Central Midfield,"Sep 25, 2003 (19)",Finland,"1,86m",left,"Jan 1, 2023","Jun 30, 2024"
Roberto Soriano,€3.50m,Attacking Midfield,"Feb 8, 1991 (32)",Italy,"1,82m",right,"Jul 1, 2019","Jun 30, 2023"
Musa Barrow,€12.00m,Left Winger,"Nov 14, 1998 (24)",The Gambia,"1,84m",right,"Jul 1, 2021","Jun 30, 2025"
Nicola Sansone,€1.50m,Left Winger,"Sep 10, 1991 (31)",Italy,"1,73m",right,"Jul 1, 2019","Jun 30, 2023"
Riccardo Orsolini,€7.50m,Right Winger,"Jan 24, 1997 (26)",Italy,"1,83m",left,"Jul 1, 2019","Jun 30, 2024"
Orji Okwonkwo,-,Right Winger,"Jan 19, 1998 (25)",Nigeria,"1,80m",right,"Dec 1, 2016","Jun 30, 2024"
Joshua Zirkzee,€11.00m,Centre-Forward,"May 22, 2001 (21)",Netherlands,"1,93m",right,"Aug 30, 2022","Jun 30, 2026"
Marko Arnautovic,€9.00m,Centre-Forward,"Apr 19, 1989 (33)",Austria,"1,92m",both,"Aug 1, 2021","Jun 30, 2025"
Antonio Raimondo,€500k,Centre-Forward,"Mar 18, 2004 (19)",Italy,"1,85m",left,"Jul 1, 2022","Jun 30, 2027"
André Onana,€14.00m,Goalkeeper,"Apr 2, 1996 (26)",Cameroon,"1,90m",right,"Jul 1, 2022","Jun 30, 2027"
Samir Handanovic,€1.00m,Goalkeeper,"Jul 14, 1984 (38)",Slovenia,"1,93m",right,"Jul 9, 2012","Jun 30, 2023"
Alex Cordaz,€300k,Goalkeeper,"Jan 1, 1983 (40)",Italy,"1,88m",right,"Jul 1, 2021","Jun 30, 2023"
Milan Skriniar,€60.00m,Centre-Back,"Feb 11, 1995 (28)",Slovakia,"1,88m",right,"Jul 7, 2017","Jun 30, 2023"
Alessandro Bastoni,€55.00m,Centre-Back,"Apr 13, 1999 (23)",Italy,"1,90m",left,"Aug 30, 2017","Jun 30, 2024"
Stefan de Vrij,€15.00m,Centre-Back,"Feb 5, 1992 (31)",Netherlands,"1,89m",right,"Jul 1, 2018","Jun 30, 2023"
Francesco Acerbi,€4.00m,Centre-Back,"Feb 10, 1988 (35)",Italy,"1,92m",left,"Sep 1, 2022","Jun 30, 2023"
Danilo D'Ambrosio,€2.00m,Centre-Back,"Sep 9, 1988 (34)",Italy,"1,80m",right,"Jan 30, 2014","Jun 30, 2023"
Alessandro Fontanarosa,€300k,Centre-Back,"Feb 7, 2003 (20)",Italy,"1,85m",left,"Jul 1, 2022",-
Federico Dimarco,€25.00m,Left-Back,"Nov 10, 1997 (25)",Italy,"1,75m",left,"Jul 5, 2018","Jun 30, 2026"
Dalbert,€2.00m,Left-Back,"Sep 8, 1993 (29)",Brazil,"1,81m",left,"Aug 9, 2017","Jun 30, 2023"
Raoul Bellanova,€7.00m,Right-Back,"May 17, 2000 (22)",Italy,"1,88m",right,"Jul 6, 2022","Jun 30, 2023"
Matteo Darmian,€4.00m,Right-Back,"Dec 2, 1989 (33)",Italy,"1,83m",right,"Jul 1, 2021","Jun 30, 2024"
Mattia Zanotti,€350k,Right-Back,"Jan 11, 2003 (20)",Italy,"1,77m",right,"Jul 1, 2022","Jun 30, 2025"
Marcelo Brozovic,€35.00m,Defensive Midfield,"Nov 16, 1992 (30)",Croatia,"1,81m",both,"Jul 1, 2016","Jun 30, 2026"
Kristjan Asllani,€12.00m,Defensive Midfield,"Mar 9, 2002 (21)",Albania,"1,75m",right,"Jul 1, 2022","Jun 30, 2023"
Nicolò Barella,€70.00m,Central Midfield,"Feb 7, 1997 (26)",Italy,"1,75m",right,"Sep 1, 2020","Jun 30, 2026"
Hakan Calhanoglu,€35.00m,Central Midfield,"Feb 8, 1994 (29)",Turkey,"1,78m",right,"Jul 1, 2021","Jun 30, 2024"
Roberto Gagliardini,€6.50m,Central Midfield,"Apr 7, 1994 (28)",Italy,"1,88m",right,"Aug 1, 2017","Jun 30, 2023"
Denzel Dumfries,€28.00m,Right Midfield,"Apr 18, 1996 (26)",Netherlands,"1,88m",right,"Aug 14, 2021","Jun 30, 2025"
Robin Gosens,€18.00m,Left Midfield,"Jul 5, 1994 (28)",Germany,"1,83m",left,"Jan 27, 2022","Jun 30, 2023"
Henrikh Mkhitaryan,€6.00m,Attacking Midfield,"Jan 21, 1989 (34)",Armenia,"1,77m",both,"Jul 1, 2022","Jun 30, 2024"
Valentín Carboni,€1.50m,Attacking Midfield,"Mar 5, 2005 (18)",Argentina,"1,78m",left,"Jul 1, 2022",-
Joaquín Correa,€20.00m,Second Striker,"Aug 13, 1994 (28)",Argentina,"1,88m",right,"Jul 1, 2022","Jun 30, 2025"
Lautaro Martínez,€75.00m,Centre-Forward,"Aug 22, 1997 (25)",Argentina,"1,74m",right,"Jul 4, 2018","Jun 30, 2026"
Romelu Lukaku,€55.00m,Centre-Forward,"May 13, 1993 (29)",Belgium,"1,91m",left,"Jul 1, 2022","Jun 30, 2023"
Edin Dzeko,€4.00m,Centre-Forward,"Mar 17, 1986 (37)",Bosnia-Herzegovina,"1,93m",right,"Aug 14, 2021","Jun 30, 2023"
Luigi Sepe,€1.50m,Goalkeeper,"May 8, 1991 (31)",Italy,"1,85m",left,"Jul 1, 2022","Jun 30, 2024"
Guillermo Ochoa,€1.20m,Goalkeeper,"Jul 13, 1985 (37)",Mexico,"1,83m",right,"Jan 2, 2023","Jun 30, 2023"
Vincenzo Fiorillo,€300k,Goalkeeper,"Jan 13, 1990 (33)",Italy,"1,90m",left,"Aug 6, 2021","Jun 30, 2025"
Flavius Daniliuc,€8.00m,Centre-Back,"Apr 27, 2001 (21)",Austria,"1,88m",right,"Aug 29, 2022","Jun 30, 2026"
Matteo Lovato,€6.50m,Centre-Back,"Feb 14, 2000 (23)",Italy,"1,88m",right,"Jul 6, 2022","Jun 30, 2027"
Dylan Bronn,€3.00m,Centre-Back,"Jun 19, 1995 (27)",Tunisia,"1,86m",right,"Aug 12, 2022","Jun 30, 2025"
William Troost-Ekong,€3.00m,Centre-Back,"Sep 1, 1993 (29)",Nigeria,"1,91m",right,"Jan 24, 2023","Jun 30, 2023"
Lorenzo Pirola,€2.50m,Centre-Back,"Feb 20, 2002 (21)",Italy,"1,88m",left,"Jul 30, 2022","Jun 30, 2023"
Norbert Gyomber,€1.00m,Centre-Back,"Jul 3, 1992 (30)",Slovakia,"1,89m",right,"Sep 12, 2020","Jun 30, 2025"
Federico Fazio,€600k,Centre-Back,"Mar 17, 1987 (36)",Argentina,"1,95m",right,"Jan 29, 2022","Jun 30, 2024"
Domagoj Bradaric,€5.00m,Left-Back,"Dec 10, 1999 (23)",Croatia,"1,78m",left,"Jul 15, 2022","Jun 30, 2026"
Pasquale Mazzocchi,€5.00m,Right-Back,"Jul 27, 1995 (27)",Italy,"1,83m",right,"Jul 1, 2022","Jun 30, 2026"
Junior Sambia,€3.50m,Right-Back,"Sep 7, 1996 (26)",France,"1,85m",right,"Jul 19, 2022","Jun 30, 2026"
Giulio Maggiore,€7.50m,Central Midfield,"Mar 12, 1998 (25)",Italy,"1,84m",right,"Aug 16, 2022","Jun 30, 2026"
Emil Bohinen,€4.00m,Central Midfield,"Mar 12, 1999 (24)",Norway,"1,89m",left,"Jul 1, 2022","Jun 30, 2026"
Lassana Coulibaly,€4.00m,Central Midfield,"Apr 10, 1996 (26)",Mali,"1,83m",right,"Jul 31, 2021","Jun 30, 2026"
Tonny Vilhena,€3.80m,Central Midfield,"Jan 3, 1995 (28)",Netherlands,"1,75m",left,"Aug 10, 2022","Jun 30, 2023"
Hans Nicolussi Caviglia,€1.80m,Central Midfield,"Jun 18, 2000 (22)",Italy,"1,84m",right,"Jan 5, 2023","Jun 30, 2023"
Domen Crnigoj,€1.50m,Central Midfield,"Nov 18, 1995 (27)",Slovenia,"1,88m",right,"Jan 26, 2023","Jun 30, 2023"
Grigoris Kastanos,€1.30m,Central Midfield,"Jan 30, 1998 (25)",Cyprus,"1,79m",left,"Aug 2, 2022","Jun 30, 2026"
Antonio Pio Iervolino,€75k,Central Midfield,"May 23, 2003 (19)",Italy,-,,"Jul 1, 2022","Jun 30, 2024"
Antonio Candreva,€1.50m,Right Midfield,"Feb 28, 1987 (36)",Italy,"1,80m",right,"Aug 12, 2022","Jun 30, 2023"
Boulaye Dia,€12.00m,Centre-Forward,"Nov 16, 1996 (26)",Senegal,"1,80m",right,"Aug 18, 2022","Jun 30, 2023"
Krzysztof Piatek,€11.00m,Centre-Forward,"Jul 1, 1995 (27)",Poland,"1,83m",right,"Sep 1, 2022","Jun 30, 2023"
Federico Bonazzoli,€5.00m,Centre-Forward,"May 21, 1997 (25)",Italy,"1,82m",left,"Jul 26, 2022","Jun 30, 2026"
Erik Botheim,€3.80m,Centre-Forward,"Jan 10, 2000 (23)",Norway,"1,85m",right,"Jul 7, 2022","Jun 30, 2026"
Diego Valencia,€2.50m,Centre-Forward,"Jan 14, 2000 (23)",Chile,"1,85m",right,"Jul 11, 2022","Jun 30, 2026"
Emil Audero,€6.00m,Goalkeeper,"Jan 18, 1997 (26)",Italy,"1,92m",right,"Jul 1, 2019","Jun 30, 2026"
Martin Turk,€300k,Goalkeeper,"Aug 21, 2003 (19)",Slovenia,"1,90m",left,"Jan 13, 2023","Jun 30, 2023"
Nicola Ravaglia,€100k,Goalkeeper,"Dec 12, 1988 (34)",Italy,"1,84m",right,"Sep 1, 2020","Jun 30, 2024"
Koray Günter,€4.50m,Centre-Back,"Aug 16, 1994 (28)",Germany,"1,86m",right,"Jan 31, 2023","Jun 30, 2023"
Jeison Murillo,€2.50m,Centre-Back,"May 27, 1992 (30)",Colombia,"1,82m",right,"Jan 14, 2020","Jun 30, 2023"
Bruno Amione,€2.00m,Centre-Back,"Jan 3, 2002 (21)",Argentina,"1,87m",left,"Sep 1, 2022","Jun 30, 2023"
Bram Nuytinck,€2.00m,Centre-Back,"May 4, 1990 (32)",Netherlands,"1,91m",left,"Jan 2, 2023","Jun 30, 2023"
Marios Oikonomou,€300k,Centre-Back,"Oct 6, 1992 (30)",Greece,"1,89m",right,"Feb 17, 2023","Jun 30, 2023"
Tommaso Augello,€2.50m,Left-Back,"Aug 30, 1994 (28)",Italy,"1,80m",left,"Sep 1, 2020","Jun 30, 2025"
Nicola Murru,€1.60m,Left-Back,"Dec 16, 1994 (28)",Italy,"1,80m",left,"Jul 1, 2017","Jun 30, 2024"
Alessandro Zanoli,€4.00m,Right-Back,"Oct 3, 2000 (22)",Italy,"1,88m",right,"Jan 7, 2023","Jun 30, 2023"
Andrea Conti,€1.00m,Right-Back,"Mar 2, 1994 (29)",Italy,"1,84m",right,"Jan 10, 2022","Jun 30, 2025"
Harry Winks,€12.00m,Defensive Midfield,"Feb 2, 1996 (27)",England,"1,78m",right,"Aug 30, 2022","Jun 30, 2023"
Tomás Rincón,€800k,Defensive Midfield,"Jan 13, 1988 (35)",Venezuela,"1,77m",right,"Jul 5, 2022","Jun 30, 2023"
Flavio Paoletti,€800k,Defensive Midfield,"Jan 16, 2003 (20)",Italy,"1,82m",right,"Jan 2, 2023","Jun 30, 2024"
Gerard Yepes,€500k,Defensive Midfield,"Aug 25, 2002 (20)",Spain,"1,70m",right,"Jul 1, 2022","Jun 30, 2025"
Emirhan Ilkhan,€4.50m,Central Midfield,"Jun 1, 2004 (18)",Turkey,"1,75m",right,"Jan 31, 2023","Jun 30, 2023"
Michaël Cuisance,€3.50m,Central Midfield,"Aug 16, 1999 (23)",France,"1,81m",left,"Jan 30, 2023","Jun 30, 2023"
Mehdi Léris,€2.20m,Right Midfield,"May 23, 1998 (24)",Algeria,"1,86m",right,"Aug 12, 2019","Jun 30, 2024"
Lorenzo Malagrida,€250k,Left Midfield,"Oct 24, 2003 (19)",Italy,"1,74m",right,"Jul 1, 2022","Jun 30, 2025"
Abdelhamid Sabiri,€4.00m,Attacking Midfield,"Nov 28, 1996 (26)",Morocco,"1,86m",right,"Jan 31, 2023","Jun 30, 2023"
Filip Djuricic,€2.50m,Attacking Midfield,"Jan 30, 1992 (31)",Serbia,"1,81m",right,"Aug 1, 2022","Jun 30, 2024"
Jesé,€2.70m,Left Winger,"Feb 26, 1993 (30)",Spain,"1,78m",right,"Feb 10, 2023","Jun 30, 2023"
Ignacio Pussetto,€2.50m,Right Winger,"Dec 21, 1995 (27)",Argentina,"1,80m",right,"Sep 1, 2022","Jun 30, 2023"
Manolo Gabbiadini,€3.00m,Centre-Forward,"Nov 26, 1991 (31)",Italy,"1,86m",left,"Jan 11, 2019","Jun 30, 2026"
Sam Lammers,€2.80m,Centre-Forward,"Apr 30, 1997 (25)",Netherlands,"1,91m",both,"Jan 2, 2023","Jun 29, 2023"
Manuel De Luca,€2.50m,Centre-Forward,"Jul 17, 1998 (24)",Italy,"1,92m",both,"Aug 11, 2021","Jun 30, 2025"
Fabio Quagliarella,€1.00m,Centre-Forward,"Jan 31, 1983 (40)",Italy,"1,80m",right,"Jul 1, 2016","Jun 30, 2023"
Daniele Montevago,€400k,Centre-Forward,"Mar 18, 2003 (20)",Italy,"1,84m",right,"Oct 28, 2022","Jun 30, 2025"
Marco Carnesecchi,€8.00m,Goalkeeper,"Jul 1, 2000 (22)",Italy,"1,91m",right,"Aug 31, 2022","Jun 30, 2023"
Gianluca Saro,€200k,Goalkeeper,"Jun 25, 2000 (22)",Italy,"1,79m",right,"Aug 12, 2022",-
Mouhamadou Sarr,€200k,Goalkeeper,"Jan 5, 1997 (26)",Senegal,"1,90m",right,"Aug 27, 2021",-
Dorian Ciezkowski,€100k,Goalkeeper,"Mar 22, 2001 (21)",Poland,"1,92m",left,"Jul 30, 2021","Jun 30, 2023"
Johan Vásquez,€3.60m,Centre-Back,"Oct 22, 1998 (24)",Mexico,"1,84m",left,"Jul 1, 2022","Jun 30, 2023"
Emanuel Aiwu,€3.50m,Centre-Back,"Dec 25, 2000 (22)",Austria,"1,85m",right,"Aug 5, 2022","Jun 30, 2026"
Alex Ferrari,€1.50m,Centre-Back,"Jul 1, 1994 (28)",Italy,"1,91m",right,"Jan 2, 2023","Jun 30, 2023"
Luka Lochoshvili,€1.50m,Centre-Back,"May 29, 1998 (24)",Georgia,"1,92m",left,"Aug 10, 2022",-
Vlad Chiriches,€1.30m,Centre-Back,"Nov 14, 1989 (33)",Romania,"1,84m",right,"Jul 8, 2022","Jun 30, 2023"
Matteo Bianchetti,€800k,Centre-Back,"Mar 17, 1993 (30)",Italy,"1,89m",right,"Aug 17, 2019","Jun 30, 2025"
Emanuele Valeri,€2.20m,Left-Back,"Dec 7, 1998 (24)",Italy,"1,80m",left,"Sep 10, 2020","Jun 30, 2023"
Giacomo Quagliata,€2.00m,Left-Back,"Feb 19, 2000 (23)",Italy,"1,80m",left,"Jul 26, 2022","Jun 30, 2026"
Leonardo Sernicola,€1.90m,Right-Back,"Jul 30, 1997 (25)",Italy,"1,87m",right,"Jul 8, 2022",-
Paolo Ghiglione,€1.60m,Right-Back,"Feb 2, 1997 (26)",Italy,"1,91m",right,"Jul 17, 2022","Jun 30, 2025"
Charles Pickel,€3.80m,Defensive Midfield,"May 15, 1997 (25)",Switzerland,"1,87m",right,"Jul 22, 2022","Jun 30, 2026"
Pablo Galdames,€2.00m,Defensive Midfield,"Dec 30, 1996 (26)",Chile,"1,76m",right,"Jan 31, 2023","Jun 30, 2023"
Michele Castagnetti,€700k,Defensive Midfield,"Dec 27, 1989 (33)",Italy,"1,80m",left,"Jul 2, 2018","Jun 30, 2024"
Soualiho Meïté,€4.80m,Central Midfield,"Mar 17, 1994 (29)",France,"1,87m",right,"Sep 1, 2022","Jun 30, 2023"
Marco Benassi,€1.50m,Central Midfield,"Sep 8, 1994 (28)",Italy,"1,84m",right,"Jan 19, 2023","Jun 30, 2023"
Christian Acella,€150k,Central Midfield,"Jul 7, 2002 (20)",Italy,-,right,"Jul 1, 2021",-
Cristian Buonaiuto,€800k,Left Winger,"Dec 29, 1992 (30)",Italy,"1,79m",right,"Sep 4, 2020","Jun 30, 2024"
Cyriel Dessers,€6.00m,Centre-Forward,"Dec 8, 1994 (28)",Nigeria,"1,85m",right,"Aug 10, 2022","Jun 30, 2027"
Felix Afena-Gyan,€5.50m,Centre-Forward,"Jan 19, 2003 (20)",Ghana,"1,75m",right,"Aug 29, 2022",-
David Okereke,€4.30m,Centre-Forward,"Aug 29, 1997 (25)",Nigeria,"1,81m",right,"Jul 28, 2022","Jun 30, 2025"
Frank Tsadjout,€900k,Centre-Forward,"Jul 28, 1999 (23)",Italy,"1,90m",left,"Jul 15, 2022","Jun 30, 2025"
Daniel Ciofani,€200k,Centre-Forward,"Jul 31, 1985 (37)",Italy,"1,91m",right,"Aug 9, 2019","Jun 30, 2023"
Pietro Terracciano,€2.00m,Goalkeeper,"Mar 8, 1990 (33)",Italy,"1,93m",right,"Jul 7, 2019","Jun 30, 2025"
Salvatore Sirigu,€800k,Goalkeeper,"Jan 12, 1987 (36)",Italy,"1,92m",right,"Jan 25, 2023","Jun 30, 2023"
Michele Cerofolini,€300k,Goalkeeper,"Jan 4, 1999 (24)",Italy,"1,88m",right,"Jul 1, 2017","Jun 30, 2024"
Nikola Milenković,€20.00m,Centre-Back,"Oct 12, 1997 (25)",Serbia,"1,95m",right,"Jul 1, 2017","Jun 30, 2027"
Igor,€11.00m,Centre-Back,"Feb 7, 1998 (25)",Brazil,"1,85m",left,"Jul 1, 2021","Jun 30, 2024"
Lucas Martínez Quarta,€10.00m,Centre-Back,"May 10, 1996 (26)",Argentina,"1,83m",right,"Oct 5, 2020","Jun 30, 2025"
Cristiano Biraghi,€6.50m,Left-Back,"Sep 1, 1992 (30)",Italy,"1,85m",left,"Jul 1, 2018","Jun 30, 2024"
Luca Ranieri,€2.30m,Left-Back,"Apr 23, 1999 (23)",Italy,"1,87m",left,"Jul 1, 2018","Jun 30, 2024"
Aleksa Terzić,€1.50m,Left-Back,"Aug 17, 1999 (23)",Serbia,"1,84m",left,"Jul 1, 2019","Jun 30, 2024"
Dodô,€17.00m,Right-Back,"Nov 17, 1998 (24)",Brazil,"1,66m",right,"Jul 22, 2022","Jun 30, 2027"
Lorenzo Venuti,€2.50m,Right-Back,"Apr 12, 1995 (27)",Italy,"1,79m",right,"Jul 1, 2014","Jun 30, 2024"
Sofyan Amrabat,€25.00m,Defensive Midfield,"Aug 21, 1996 (26)",Morocco,"1,85m",right,"Jan 30, 2020","Jun 30, 2024"
Rolando Mandragora,€9.00m,Defensive Midfield,"Jun 29, 1997 (25)",Italy,"1,83m",left,"Jul 4, 2022","Jun 30, 2026"
Gaetano Castrovilli,€10.00m,Central Midfield,"Feb 17, 1997 (26)",Italy,"1,87m",right,"Jul 1, 2017","Jun 30, 2024"
Alfred Duncan,€6.50m,Central Midfield,"Mar 10, 1993 (30)",Ghana,"1,78m",left,"Sep 1, 2020","Jun 30, 2024"
Giacomo Bonaventura,€2.50m,Central Midfield,"Aug 22, 1989 (33)",Italy,"1,80m",right,"Sep 10, 2020","Jun 30, 2024"
Alessandro Bianco,€350k,Central Midfield,"Oct 1, 2002 (20)",Italy,"1,73m",right,"Jul 1, 2022","Jun 30, 2026"
Antonin Barak,€12.00m,Attacking Midfield,"Dec 3, 1994 (28)",Czech Republic,"1,90m",left,"Jan 31, 2023","Jun 30, 2027"
Riccardo Saponara,€2.00m,Attacking Midfield,"Dec 21, 1991 (31)",Italy,"1,84m",right,"Jul 1, 2018","Jun 30, 2023"
Nicolás González,€23.00m,Left Winger,"Apr 6, 1998 (24)",Argentina,"1,80m",left,"Jul 1, 2021","Jun 30, 2026"
Riccardo Sottil,€9.00m,Left Winger,"Jun 3, 1999 (23)",Italy,"1,80m",right,"Jul 1, 2018","Jun 30, 2026"
Josip Brekalo,€7.50m,Left Winger,"Jun 23, 1998 (24)",Croatia,"1,75m",right,"Jan 28, 2023","Jun 30, 2026"
Jonathan Ikoné,€16.00m,Right Winger,"May 2, 1998 (24)",France,"1,75m",left,"Jan 3, 2022","Jun 30, 2026"
Luka Jović,€14.00m,Centre-Forward,"Dec 23, 1997 (25)",Serbia,"1,82m",both,"Jul 8, 2022","Jun 30, 2024"
Christian Kouamé,€13.00m,Centre-Forward,"Dec 6, 1997 (25)",Cote d'Ivoire,"1,85m",right,"Sep 1, 2020","Jun 30, 2024"
Arthur Cabral,€12.00m,Centre-Forward,"Apr 25, 1998 (24)",Brazil,"1,86m",right,"Jan 29, 2022","Jun 30, 2026"
